detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838947341,1,1.29224,0.0450304,1.0151,1.30508,0.046127,0.996316,1.3028,0.0680259,0.996316,1.28999,0.066691,1.0151,1.47948,0.0613621,1.14775,1.49406,0.0626074,1.12642,1.49145,0.0876751,1.12642,1.47689,0.0861592,1.14775
838947853,1,1.29224,0.0450304,1.04345,1.30533,0.0461529,1.02484,1.30305,0.0680518,1.02484,1.28999,0.066691,1.04345,1.47769,0.0611763,1.1786,1.49256,0.062451,1.15747,1.48995,0.0875188,1.15747,1.47511,0.0859734,1.1786
838946829,1,1.29224,0.0450315,0.987001,1.30473,0.0461151,0.968162,1.30245,0.0679908,0.968162,1.28998,0.0666921,0.987001,1.48124,0.0613871,1.11712,1.49553,0.0626267,1.09557,1.49291,0.0878284,1.09557,1.47865,0.0863428,1.11712
838946317,1,1.29224,0.0450315,0.959363,1.30447,0.0460874,0.940349,1.30219,0.0679631,0.940349,1.28999,0.0666921,0.959363,1.48305,0.0615755,1.08679,1.49704,0.0627834,1.06504,1.49441,0.0879851,1.06504,1.48045,0.0865312,1.08679
838948365,1,1.29224,0.0450304,1.07207,1.30558,0.0461786,1.05364,1.3033,0.0680775,1.05364,1.28999,0.066691,1.07207,1.47588,0.0609871,1.20971,1.49102,0.0622909,1.18878,1.48841,0.0873587,1.18878,1.47329,0.0857842,1.20971
838947342,1,1.28994,0.0671188,1.0151,1.30276,0.0684537,0.996316,1.30047,0.0903526,0.996316,1.28768,0.0887794,1.0151,1.47685,0.086587,1.14775,1.4914,0.088103,1.12642,1.48879,0.113171,1.12642,1.47427,0.111384,1.14775
838947854,1,1.28994,0.0671188,1.04345,1.303,0.0684797,1.02484,1.30072,0.0903786,1.02484,1.28768,0.0887794,1.04345,1.47506,0.0864013,1.1786,1.4899,0.0879466,1.15747,1.48729,0.113014,1.15747,1.47248,0.111198,1.1786
838946830,1,1.28994,0.0671178,0.987001,1.30241,0.0684164,0.968162,1.30013,0.0902921,0.968162,1.28768,0.0887784,0.987001,1.4786,0.0867685,1.11712,1.49286,0.088254,1.09557,1.49024,0.113456,1.09557,1.476,0.111724,1.11712
838946318,1,1.28994,0.0671177,0.959363,1.30214,0.0683888,0.940349,1.29986,0.0902644,0.940349,1.28768,0.0887784,0.959363,1.48041,0.0869569,1.08679,1.49437,0.0884108,1.06504,1.49174,0.113612,1.06504,1.47781,0.111913,1.08679
838948366,1,1.28994,0.0671189,1.07207,1.30325,0.0685053,1.05364,1.30097,0.0904042,1.05364,1.28768,0.0887795,1.07207,1.47325,0.0862121,1.20971,1.48836,0.0877865,1.18878,1.48575,0.112854,1.18878,1.47066,0.111009,1.20971
838947343,1,1.28989,0.0895911,1.0151,1.30268,0.0911355,0.996316,1.29964,0.112941,0.996316,1.28688,0.11116,1.0151,1.47644,0.112452,1.14775,1.49097,0.114206,1.12642,1.48748,0.139167,1.12642,1.47299,0.137144,1.14775
838947855,1,1.28989,0.0895912,1.04345,1.30293,0.0911701,1.02484,1.29989,0.112976,1.02484,1.28688,0.11116,1.04345,1.47466,0.112204,1.1786,1.48947,0.113997,1.15747,1.48599,0.138959,1.15747,1.47122,0.136896,1.1786
838946831,1,1.28989,0.0895922,0.987001,1.30233,0.0911114,0.968162,1.29929,0.112894,0.968162,1.28688,0.111161,0.987001,1.47821,0.112539,1.11712,1.49244,0.114277,1.09557,1.48894,0.139371,1.09557,1.47474,0.137389,1.11712
838946319,1,1.28989,0.0895922,0.959363,1.30207,0.0910745,0.940349,1.29903,0.112857,0.940349,1.28688,0.111161,0.959363,1.48001,0.11279,1.08679,1.49394,0.114486,1.06504,1.49044,0.139581,1.06504,1.47654,0.13764,1.08679
838948367,1,1.28989,0.0895912,1.07207,1.30318,0.0912044,1.05364,1.30013,0.11301,1.05364,1.28688,0.11116,1.07207,1.47285,0.111952,1.20971,1.48794,0.113784,1.18878,1.48446,0.138745,1.18878,1.46941,0.136643,1.20971
