et,eta,theta,phi
157.523,1.23543,0.565823,3.07821
41.8221,1.56012,0.414198,0.683583
38.3181,3.25632,0.0770215,-0.453014
38.9103,-1.20506,2.55928,-1.34429
41.6192,0.463333,1.1232,-1.48493
36.8935,1.6341,0.385415,-0.838231
36.4238,-0.139244,1.70959,2.01182
29.5818,3.07434,0.0923741,1.40272
30.8215,-0.975616,2.42062,-2.75474
29.0503,3.19508,0.0818809,-1.98911
31.4388,-0.635692,2.16755,0.85772
28.0993,4.22062,0.0293769,1.44705
24.5877,2.15266,0.231312,-2.3956
24.4556,3.05764,0.0939279,3.14107
24.4364,-3.10293,3.05182,-2.96446
23.137,-1.98741,2.86919,1.37764
22.6951,-2.88645,3.03016,-1.52939
23.4796,0.0468169,1.524,-0.268647
22.1836,0.411375,1.17056,-2.56236
19.8585,-3.26106,3.06493,-0.422161
19.9615,1.45259,0.459657,1.8998
18.5321,4.05347,0.0347207,-1.53455
18.545,-2.03195,2.88092,2.74194
18.1449,-2.07401,2.89154,-0.702715
18.8786,0.612568,0.993295,0.990108
18.0802,0.399283,1.18172,2.68386
16.3601,-3.11856,3.05321,2.09801
16.1813,4.1203,0.0324765,2.5122
14.6194,-4.12691,3.10933,2.6811
14.4767,-4.14757,3.10999,1.35238
14.3757,-3.33793,3.0706,1.02005
12.8523,-4.20243,3.11168,-1.26077
12.7488,3.06646,0.0931038,0.489
12.6868,-1.06314,2.47651,2.15372
11.6472,-2.08825,2.89504,-2.22717
11.4016,4.34064,0.0260549,-0.506262
10.6701,4.27957,0.0276954,-2.8034
10.2638,-2.71783,3.00975,0.281449
10.161,-4.22957,3.11248,0.181592
9.51818,2.69796,0.134482,2.32392
9.26382,-0.342872,1.90714,-1.87989
8.82132,-3.65719,3.08999,-2.25885
8.7529,4.36029,0.0255479,0.472539
8.20362,1.3452,0.50965,-1.94445
8.07835,2.67422,0.137703,-1.26375
7.78431,-0.854465,2.33699,-0.613746
7.27857,1.07387,0.658494,-0.116274
6.59277,2.23427,0.213328,0.444537
6.08211,-1.72639,2.78943,0.273083
5.25349,4.8178,0.0161687,-1.57526
5.14101,4.94011,0.0143074,2.37765
4.90006,-1.10408,2.50137,1.41293
4.71961,-5.01428,3.12831,2.5021
4.42287,-4.73544,3.12404,-2.49518
3.90147,-0.27661,1.84394,3.02163
3.48043,2.11449,0.240227,1.61488
3.42319,2.16,0.229635,-0.296001
3.25208,-5.01433,3.12831,-1.11991
