path,slot,moduleLabel,moduleType,VID,KEY,id,pt,eta,phi,mass
HLT_PFJet260_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-86,124,0,184,1.218,3.14159,0
HLT_PFJet320_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-86,124,0,184,1.218,3.14159,0
HLT_Jet370_NoJetID_v15,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-86,124,0,184,1.218,3.14159,0
HLT_PFJet400_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-86,124,0,184,1.218,3.14159,0
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v3,7,hltL1sL1ETM40,HLTLevel1GTSeed,-87,125,0,117.5,0,-0.1309,0
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v3,21,hltCentralJet65L1FastJet,HLT1CaloJet,85,6,0,165.872,1.22453,3.10145,16.566
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v3,31,hltMET65,HLT1CaloMET,87,110,0,124.589,0,-0.0770046,-1.61703e-06
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v3,155,hltPFNHEF95Filter,HLTPFEnergyFractionsFilter,85,131,0,128.539,1.24143,3.0992,17.6658
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v3,156,hltCentralPFJet80,HLT1PFJet,85,131,0,128.539,1.24143,3.0992,17.6658
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v3,158,hltPFMETnoMu105,HLTHtMhtFilter,90,106,0,139.46,0,0.00907306,-1.1156e-06
HLT_DiPFJetAve260_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-86,124,0,184,1.218,3.14159,0
HLT_DiPFJetAve320_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-86,124,0,184,1.218,3.14159,0
HLT_DiPFJetAve400_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-86,124,0,184,1.218,3.14159,0
