energy,eta,phi,time,detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
0.0200017,-0.0117411,0.88303,0,838861373,0.811435,1.00478,-0.0269319,0.811435,1.00478,-0.00338405,0.827636,0.990214,-0.00338404,0.827628,0.990221,-0.0269319,0.965226,1.1758,-0.028832,0.965226,1.1758,-0.00338405,0.984412,1.15855,-0.00338404,0.984404,1.15856,-0.028832
0.0200017,-0.0117304,0.900195,0,838861374,0.794931,1.01962,-0.0269319,0.794923,1.01963,-0.00338404,0.811124,1.00506,-0.00338404,0.811124,1.00506,-0.0269319,0.945738,1.19333,-0.028832,0.945729,1.19334,-0.00338404,0.964915,1.17608,-0.00338404,0.964915,1.17608,-0.028832
0.0200017,-0.0117404,0.917546,0,838861375,0.776323,1.03225,-0.0269319,0.776323,1.03225,-0.00338403,0.793023,1.01825,-0.00338406,0.793015,1.01826,-0.026932,0.924048,1.20853,-0.028832,0.924048,1.20853,-0.00338402,0.943825,1.19196,-0.00338406,0.943816,1.19197,-0.0288321
0.0200017,-0.0117298,0.934711,0,838861376,0.759311,1.0465,-0.0269319,0.759303,1.04651,-0.00338403,0.776003,1.03251,-0.00338406,0.776003,1.03251,-0.026932,0.903959,1.22537,-0.028832,0.90395,1.22537,-0.00338403,0.923727,1.2088,-0.00338406,0.923727,1.2088,-0.0288321
0.0200017,-0.0117399,0.95206,0,838861377,0.740274,1.05847,-0.0269319,0.740274,1.05847,-0.00338404,0.757452,1.04506,-0.00338404,0.757444,1.04507,-0.0269319,0.881751,1.23981,-0.028832,0.881751,1.23981,-0.00338404,0.902095,1.22393,-0.00338404,0.902086,1.22394,-0.028832
0.0487109,-0.0117293,0.969224,-2.01149,838861378,0.722774,1.07212,-0.026932,0.722765,1.07213,-0.00338405,0.739944,1.05872,-0.00338403,0.739944,1.05872,-0.0269319,0.861087,1.25593,-0.0288321,0.861078,1.25593,-0.00338405,0.881421,1.24006,-0.00338403,0.881421,1.24006,-0.028832
0.0200101,-0.0302958,0.883027,0,838861885,0.811435,1.00478,-0.0508939,0.811564,1.00493,-0.0273468,0.827766,0.990358,-0.0273468,0.827628,0.990221,-0.0508939,0.965211,1.17579,-0.054686,0.965351,1.17594,-0.0292389,0.984537,1.15869,-0.0292388,0.984388,1.15854,-0.0546859
0.0200101,-0.0302681,0.900191,0,838861886,0.794931,1.01962,-0.0508939,0.795052,1.01978,-0.0273468,0.811253,1.00521,-0.0273468,0.811124,1.00506,-0.0508939,0.945722,1.19331,-0.054686,0.945854,1.19347,-0.0292388,0.96504,1.17622,-0.0292388,0.9649,1.17607,-0.054686
0.0200101,-0.0302939,0.917542,0,838861887,0.776323,1.03225,-0.0508939,0.776448,1.03239,-0.0273468,0.793148,1.0184,-0.0273468,0.793015,1.01826,-0.0508939,0.924033,1.20852,-0.0546859,0.924167,1.20868,-0.0292388,0.943944,1.1921,-0.0292389,0.943801,1.19195,-0.054686
0.0200101,-0.0302665,0.934706,0,838861888,0.759311,1.0465,-0.0508939,0.759427,1.04666,-0.0273468,0.776127,1.03266,-0.0273468,0.776003,1.03251,-0.0508939,0.903944,1.22535,-0.054686,0.90407,1.22552,-0.0292388,0.923846,1.20895,-0.0292388,0.923712,1.20878,-0.054686
0.0200101,-0.0302925,0.952056,0,838861889,0.740274,1.05847,-0.0508939,0.740393,1.05862,-0.0273468,0.757572,1.04522,-0.0273468,0.757444,1.04507,-0.0508939,0.881737,1.23979,-0.054686,0.881865,1.23995,-0.0292388,0.902209,1.22408,-0.0292388,0.902071,1.22392,-0.054686
0.0095764,-0.0302653,0.96922,-2.30839,838861890,0.722773,1.07212,-0.0508939,0.722884,1.07228,-0.0273468,0.740063,1.05888,-0.0273468,0.739944,1.05872,-0.0508939,0.861072,1.25591,-0.054686,0.861192,1.25608,-0.0292388,0.881535,1.24021,-0.0292388,0.881407,1.24004,-0.054686
0.0200254,-0.0488398,0.883023,0,838862397,0.811435,1.00478,-0.0748583,0.811694,1.00507,-0.0513136,0.827895,0.990502,-0.0513136,0.827628,0.990221,-0.0748583,0.965185,1.17576,-0.0805421,0.965465,1.17607,-0.0550975,0.984651,1.15882,-0.0550975,0.984362,1.15851,-0.0805421
0.0200253,-0.0487952,0.900186,0,838862398,0.794931,1.01962,-0.0748583,0.795182,1.01992,-0.0513136,0.811383,1.00535,-0.0513135,0.811124,1.00506,-0.0748583,0.945696,1.19328,-0.0805421,0.945967,1.1936,-0.0550975,0.965153,1.17635,-0.0550975,0.964873,1.17604,-0.080542
0.0200254,-0.0488368,0.917539,0,838862399,0.776323,1.03225,-0.0748583,0.776572,1.03254,-0.0513135,0.793272,1.01855,-0.0513136,0.793015,1.01826,-0.0748583,0.924008,1.20849,-0.080542,0.924277,1.20881,-0.0550975,0.944053,1.19223,-0.0550975,0.943776,1.19192,-0.0805421
0.0200253,-0.0487925,0.934701,0,838862400,0.759311,1.0465,-0.0748583,0.759551,1.04681,-0.0513135,0.776251,1.03281,-0.0513136,0.776003,1.03251,-0.0748583,0.903919,1.22532,-0.080542,0.904179,1.22565,-0.0550975,0.923956,1.20908,-0.0550975,0.923687,1.20875,-0.0805421
0.0200254,-0.0488345,0.952053,0,838862401,0.740274,1.05847,-0.0748583,0.740512,1.05877,-0.0513136,0.757691,1.04537,-0.0513136,0.757444,1.04507,-0.0748583,0.881713,1.23976,-0.0805421,0.88197,1.24009,-0.0550975,0.902314,1.22421,-0.0550975,0.902047,1.22389,-0.0805421
0.248682,-0.0487906,0.969215,6.36006,838862402,0.722774,1.07212,-0.0748583,0.723004,1.07243,-0.0513136,0.740182,1.05903,-0.0513136,0.739944,1.05872,-0.0748583,0.861048,1.25588,-0.080542,0.861297,1.25622,-0.0550975,0.88164,1.24034,-0.0550975,0.881383,1.24001,-0.0805421
0.0200476,-0.0673679,0.88302,0,838862909,0.811435,1.00478,-0.0988267,0.811824,1.00521,-0.075286,0.828025,0.990646,-0.075286,0.827628,0.990221,-0.0988267,0.965148,1.17572,-0.106402,0.965568,1.17618,-0.0809616,0.984754,1.15893,-0.0809616,0.984326,1.15847,-0.106402
0.0200475,-0.0673065,0.900182,0,838862910,0.794931,1.01962,-0.0988267,0.795311,1.02006,-0.075286,0.811513,1.00549,-0.075286,0.811124,1.00506,-0.0988267,0.945659,1.19324,-0.106402,0.946071,1.19372,-0.0809616,0.965257,1.17646,-0.0809616,0.964837,1.176,-0.106402
0.0200476,-0.0673638,0.917536,0,838862911,0.776323,1.03225,-0.0988267,0.776697,1.03269,-0.0752859,0.793397,1.0187,-0.075286,0.793015,1.01826,-0.0988267,0.923973,1.20844,-0.106402,0.924376,1.20893,-0.0809615,0.944153,1.19235,-0.0809616,0.943741,1.19188,-0.106402
0.0200475,-0.0673028,0.934697,0,838862912,0.759311,1.0465,-0.0988267,0.759676,1.04695,-0.075286,0.776376,1.03296,-0.075286,0.776003,1.03251,-0.0988267,0.903884,1.22528,-0.106402,0.904278,1.22577,-0.0809616,0.924055,1.20919,-0.0809616,0.923652,1.20871,-0.106402
0.0200476,-0.0673606,0.95205,0,838862913,0.740274,1.05847,-0.0988267,0.740631,1.05892,-0.075286,0.75781,1.04552,-0.0752859,0.757444,1.04507,-0.0988267,0.881679,1.23971,-0.106402,0.882065,1.24021,-0.0809616,0.902409,1.22434,-0.0809615,0.902014,1.22385,-0.106402
0.0151784,-0.0673001,0.96921,-3.1655,838862914,0.722773,1.07212,-0.0988267,0.723123,1.07258,-0.075286,0.740301,1.05918,-0.075286,0.739944,1.05872,-0.0988267,0.861015,1.25584,-0.106402,0.861392,1.25634,-0.0809616,0.881736,1.24047,-0.0809616,0.881349,1.23997,-0.106402
0.159445,-0.067362,1.85725,89.7151,838862965,-0.375385,1.23584,-0.0988267,-0.375526,1.2364,-0.075286,-0.354389,1.24169,-0.075286,-0.354258,1.24113,-0.0988267,-0.431187,1.45885,-0.106402,-0.43134,1.45946,-0.0809616,-0.406309,1.46572,-0.0809616,-0.406167,1.46511,-0.106402
0.0200766,-0.0858752,0.883017,0,838863421,0.811435,1.00478,-0.122801,0.811953,1.00536,-0.0992657,0.828154,0.99079,-0.0992656,0.827628,0.990221,-0.122801,0.965101,1.17566,-0.132267,0.965661,1.17629,-0.106833,0.984847,1.15903,-0.106832,0.984279,1.15842,-0.132267
0.0200765,-0.085797,0.900177,0,838863422,0.794931,1.01962,-0.122801,0.795441,1.02021,-0.0992656,0.811642,1.00564,-0.0992656,0.811124,1.00506,-0.122801,0.945613,1.19319,-0.132267,0.946164,1.19382,-0.106832,0.96535,1.17657,-0.106833,0.96479,1.17594,-0.132267
0.0200766,-0.08587,0.917533,0,838863423,0.776323,1.03225,-0.122801,0.776821,1.03284,-0.0992656,0.793521,1.01885,-0.0992656,0.793015,1.01826,-0.122801,0.923928,1.20839,-0.132267,0.924465,1.20903,-0.106832,0.944242,1.19246,-0.106833,0.943696,1.19183,-0.132267
0.0200765,-0.0857923,0.934692,0,838863424,0.759311,1.0465,-0.122801,0.7598,1.0471,-0.0992656,0.7765,1.03311,-0.0992657,0.776003,1.03251,-0.122801,0.903839,1.22522,-0.132267,0.904368,1.22587,-0.106832,0.924145,1.2093,-0.106833,0.923607,1.20866,-0.132267
0.0200766,-0.0858659,0.952047,0,838863425,0.740274,1.05847,-0.122801,0.74075,1.05908,-0.0992656,0.757929,1.04567,-0.0992656,0.757444,1.04507,-0.122801,0.881636,1.23966,-0.132267,0.882151,1.24032,-0.106833,0.902495,1.22445,-0.106832,0.901971,1.22379,-0.132267
-0.0231218,-0.0857889,0.969206,-3.46397,838863426,0.722773,1.07212,-0.122801,0.723242,1.07274,-0.0992656,0.74042,1.05933,-0.0992656,0.739944,1.05872,-0.122801,0.860971,1.25578,-0.132267,0.861478,1.25645,-0.106832,0.881821,1.24058,-0.106833,0.881306,1.23992,-0.132267
-0.0369777,-0.103726,-2.52145,-1.87835,838864098,-1.04587,-0.760259,-0.14541,-1.04662,-0.760777,-0.123253,-1.0582,-0.742282,-0.123253,-1.05742,-0.741799,-0.14541,-1.23842,-0.885462,-0.158875,-1.23931,-0.886073,-0.132711,-1.253,-0.864195,-0.132711,-1.25209,-0.863624,-0.158875
0.0221904,-0.121087,-2.52146,-3.28886,838864610,-1.04587,-0.760259,-0.168009,-1.04695,-0.760981,-0.145871,-1.05852,-0.742487,-0.145871,-1.05742,-0.741799,-0.168009,-1.23819,-0.885319,-0.185468,-1.23947,-0.886171,-0.159326,-1.25316,-0.864294,-0.159326,-1.25186,-0.863481,-0.185468
0.0805811,-0.138429,-2.52147,-7.72764,838865122,-1.04587,-0.760259,-0.190634,-1.04728,-0.761186,-0.168522,-1.05885,-0.742691,-0.168522,-1.05742,-0.741799,-0.190634,-1.2379,-0.885139,-0.212083,-1.23956,-0.886233,-0.185971,-1.25326,-0.864355,-0.185971,-1.25157,-0.863301,-0.212083
0.403838,-0.155748,2.05089,47.5118,838865536,-0.606867,1.14176,-0.213293,-0.607745,1.14364,-0.191213,-0.58782,1.15252,-0.191213,-0.586978,1.15064,-0.213293,-0.703645,1.34893,-0.238724,-0.704682,1.35114,-0.212651,-0.681112,1.36166,-0.212651,-0.680117,1.35943,-0.238724
0.210768,-0.155886,3.08093,48.7483,838865595,-1.28993,0.067397,-0.213293,-1.29198,0.0676116,-0.191213,-1.28972,0.0893113,-0.191213,-1.28767,0.0890571,-0.213293,-1.51732,0.0911323,-0.238724,-1.51974,0.0913857,-0.212651,-1.51706,0.117055,-0.212651,-1.51464,0.116755,-0.238724
-0.0307281,-0.155752,-2.52148,-2.78375,838865634,-1.04587,-0.760259,-0.213293,-1.0476,-0.76139,-0.191214,-1.05918,-0.742895,-0.191213,-1.05742,-0.741799,-0.213293,-1.23756,-0.884923,-0.238724,-1.2396,-0.886258,-0.212651,-1.25329,-0.86438,-0.212651,-1.25123,-0.863085,-0.238724
0.0209412,-0.173058,-2.52149,-3.50456,838866146,-1.04587,-0.760259,-0.235992,-1.04793,-0.761593,-0.213952,-1.0595,-0.743099,-0.213952,-1.05742,-0.741799,-0.235992,-1.23715,-0.88467,-0.265397,-1.23958,-0.886245,-0.239371,-1.25327,-0.864367,-0.239371,-1.25082,-0.862832,-0.265397
-0.0910542,-0.312099,-1.52603,-2.85241,838870299,0.0688154,-1.28976,-0.421251,0.068819,-1.29524,-0.399514,0.0469356,-1.29526,-0.399514,0.0470376,-1.28977,-0.421251,0.0689625,-1.51182,-0.48129,0.0689667,-1.51825,-0.455811,0.0432243,-1.51827,-0.455811,0.0433439,-1.51183,-0.48129
0.084795,-0.311825,-1.50886,-7.34961,838870300,0.091014,-1.28974,-0.421251,0.0911232,-1.29523,-0.399514,0.0692398,-1.29524,-0.399514,0.0692362,-1.28976,-0.421251,0.0950019,-1.5118,-0.48129,0.0951299,-1.51823,-0.455811,0.0693875,-1.51825,-0.455811,0.0693833,-1.51182,-0.48129
0.0252854,-0.312085,-1.49151,-2.66199,838870301,0.113285,-1.28667,-0.421251,0.11348,-1.29215,-0.399514,0.0916105,-1.29293,-0.399514,0.0915208,-1.28745,-0.421251,0.121187,-1.50859,-0.48129,0.121416,-1.51502,-0.455811,0.0956902,-1.51593,-0.455811,0.0955849,-1.5095,-0.48129
0.227437,-0.329455,-2.99526,53.718,838870727,-1.27606,-0.199224,-0.444874,-1.28188,-0.199841,-0.423231,-1.28418,-0.178079,-0.423231,-1.27836,-0.177568,-0.444874,-1.49585,-0.222519,-0.508621,-1.50267,-0.223242,-0.483254,-1.50538,-0.197643,-0.483254,-1.49855,-0.197043,-0.508621
0.00845021,-0.329446,-1.52603,-2.55832,838870811,0.0688154,-1.28976,-0.444874,0.0688193,-1.29561,-0.423231,0.0469359,-1.29562,-0.423231,0.0470376,-1.28977,-0.444874,0.0689618,-1.51078,-0.508621,0.0689663,-1.51764,-0.483254,0.0432239,-1.51765,-0.483254,0.0433432,-1.5108,-0.508621
0.025603,-0.329159,-1.50887,-1.65155,838870812,0.091014,-1.28974,-0.444874,0.0911234,-1.29559,-0.423231,0.0692401,-1.29561,-0.423231,0.0692362,-1.28976,-0.444874,0.0950012,-1.51076,-0.508621,0.0951295,-1.51762,-0.483254,0.0693871,-1.51764,-0.483254,0.0693826,-1.51078,-0.508621
0.136398,-0.329431,-1.49152,-14.2962,838870813,0.113285,-1.28667,-0.444874,0.113493,-1.29252,-0.423231,0.0916235,-1.2933,-0.423231,0.0915208,-1.28745,-0.444874,0.12115,-1.50755,-0.508621,0.121395,-1.51441,-0.483254,0.0956684,-1.51532,-0.483254,0.0955481,-1.50847,-0.508621
0.192134,-0.346797,2.9773,38.7899,838871221,-1.27588,0.200333,-0.468606,-1.28196,0.201621,-0.447065,-1.27743,0.223029,-0.447065,-1.27137,0.221638,-0.468606,-1.49103,0.245921,-0.536045,-1.49816,0.247431,-0.510795,-1.49282,0.272614,-0.510795,-1.48572,0.270983,-0.536045
-0.0146488,-0.346777,-1.52604,-1.67928,838871323,0.0688154,-1.28976,-0.468606,0.0688195,-1.29597,-0.447065,0.0469361,-1.29598,-0.447065,0.0470376,-1.28977,-0.468606,0.0689611,-1.50968,-0.536045,0.0689659,-1.51696,-0.510795,0.0432235,-1.51698,-0.510795,0.0433425,-1.5097,-0.536045
0.0341181,-0.346475,-1.50888,-1.33251,838871324,0.091014,-1.28974,-0.468607,0.0911237,-1.29595,-0.447065,0.0692403,-1.29597,-0.447065,0.0692362,-1.28976,-0.468606,0.0950004,-1.50966,-0.536045,0.095129,-1.51695,-0.510795,0.0693867,-1.51696,-0.510795,0.0693818,-1.50968,-0.536045
1.37323,-0.346761,-1.49153,0.330618,838871325,0.113285,-1.28667,-0.468607,0.113506,-1.29288,-0.447065,0.0916363,-1.29366,-0.447065,0.0915208,-1.28745,-0.468606,0.121111,-1.50646,-0.536045,0.121371,-1.51373,-0.510795,0.0956444,-1.51465,-0.510795,0.095509,-1.50737,-0.536045
0.288248,-0.455674,-0.793443,48.6998,838874437,0.913836,-0.91283,-0.621349,0.91942,-0.919024,-0.60039,0.903124,-0.933718,-0.60039,0.897662,-0.927413,-0.621349,1.05605,-1.07056,-0.709718,1.06253,-1.07774,-0.685425,1.04353,-1.09486,-0.685425,1.0372,-1.08756,-0.709718
0.393519,-0.472999,1.93005,52.3084,838874745,-0.464447,1.20512,-0.646197,-0.46713,1.21335,-0.62537,-0.446265,1.22015,-0.62537,-0.443739,1.21186,-0.646196,-0.529769,1.40572,-0.737862,-0.532879,1.41527,-0.713722,-0.508561,1.42319,-0.713722,-0.505633,1.41358,-0.737862
-0.0311185,-0.507469,-1.17704,100.231,838875951,0.505787,-1.18844,-0.696394,0.508976,-1.19719,-0.675848,0.488362,-1.2047,-0.675848,0.485327,-1.1959,-0.696394,0.577063,-1.38387,-0.794583,0.58076,-1.394,-0.770768,0.556733,-1.40277,-0.770768,0.553216,-1.39256,-0.794583
-0.00566623,-0.507046,-1.15987,101.783,838875952,0.526644,-1.18083,-0.696394,0.529989,-1.18952,-0.675848,0.509375,-1.19704,-0.675848,0.506185,-1.18829,-0.696394,0.601308,-1.37502,-0.794583,0.605185,-1.38509,-0.770768,0.581158,-1.39386,-0.770768,0.577461,-1.38372,-0.794583
-0.0515933,-0.541418,-1.47443,-2.08408,838876958,0.135472,-1.28588,-0.747269,0.136016,-1.29579,-0.727072,0.114061,-1.29657,-0.727072,0.113708,-1.28666,-0.747269,0.146228,-1.49056,-0.851731,0.146854,-1.50198,-0.828468,0.121408,-1.50288,-0.828468,0.121001,-1.49146,-0.851731
0.0433939,-0.541845,-1.45709,-1.33455,838876959,0.157617,-1.28203,-0.747269,0.158316,-1.29193,-0.727072,0.136402,-1.29348,-0.727072,0.135893,-1.28357,-0.747269,0.172059,-1.48646,-0.851731,0.172864,-1.49786,-0.828468,0.147464,-1.49965,-0.828468,0.146879,-1.48824,-0.851731
-0.0833335,-0.541406,-1.43992,-1.79239,838876960,0.179765,-1.28047,-0.747269,0.180655,-1.29035,-0.727072,0.158741,-1.2919,-0.727072,0.158042,-1.282,-0.747269,0.197663,-1.48465,-0.851731,0.198688,-1.49603,-0.828468,0.173289,-1.49783,-0.828468,0.172483,-1.48643,-0.851731
0.035169,-0.541837,-1.42258,-1.27547,838876961,0.201762,-1.27585,-0.747269,0.202806,-1.28571,-0.727072,0.18096,-1.28803,-0.727072,0.180105,-1.27814,-0.747269,0.223335,-1.47965,-0.851731,0.224538,-1.49101,-0.828468,0.199216,-1.49369,-0.828468,0.198232,-1.48231,-0.851731
0.0344641,-0.5414,-1.4054,-2.1611,838876962,0.223843,-1.27351,-0.747269,0.225077,-1.28336,-0.727072,0.20323,-1.28567,-0.727072,0.202186,-1.2758,-0.747269,0.248861,-1.47695,-0.851731,0.250282,-1.48829,-0.828468,0.224961,-1.49097,-0.828468,0.223759,-1.4796,-0.851731
-0.0407281,-0.558552,-1.47444,-3.16201,838877470,0.135472,-1.28588,-0.772956,0.136026,-1.29609,-0.752908,0.114071,-1.29687,-0.752908,0.113708,-1.28666,-0.772956,0.146172,-1.489,-0.880443,0.146811,-1.50075,-0.857352,0.121364,-1.50166,-0.857352,0.120945,-1.48989,-0.880443
-0.0654356,-0.55899,-1.4571,-2.38167,838877471,0.157617,-1.28203,-0.772956,0.158337,-1.29223,-0.752908,0.136423,-1.29377,-0.752908,0.135893,-1.28357,-0.772956,0.171948,-1.48489,-0.880443,0.172777,-1.49663,-0.857352,0.147378,-1.49843,-0.857352,0.146768,-1.48667,-0.880443
0.0951785,-0.558539,-1.43993,-1.87215,838877472,0.179765,-1.28047,-0.772956,0.180676,-1.29065,-0.752908,0.158762,-1.2922,-0.752908,0.158042,-1.282,-0.772956,0.197553,-1.48309,-0.880443,0.198601,-1.49481,-0.857352,0.173202,-1.4966,-0.857352,0.172373,-1.48486,-0.880443
-0.0413501,-0.558981,-1.42258,-1.97342,838877473,0.201762,-1.27585,-0.772956,0.202838,-1.28601,-0.752908,0.180991,-1.28832,-0.752908,0.180105,-1.27814,-0.772956,0.22317,-1.47809,-0.880443,0.224409,-1.48979,-0.857352,0.199087,-1.49247,-0.857352,0.198067,-1.48074,-0.880443
-0.0928389,-0.558534,-1.40541,-1.62635,838877474,0.223843,-1.27351,-0.772956,0.225108,-1.28365,-0.752908,0.203261,-1.28597,-0.752908,0.202186,-1.2758,-0.772956,0.248696,-1.47539,-0.880443,0.250153,-1.48707,-0.857352,0.224832,-1.48975,-0.857352,0.223593,-1.47804,-0.880443
-0.0649407,-0.558535,-1.3709,-1.51784,838877476,0.26765,-1.26502,-0.772956,0.269269,-1.27511,-0.752908,0.247516,-1.27819,-0.752908,0.246086,-1.26807,-0.772956,0.299538,-1.4659,-0.880443,0.301403,-1.47753,-0.857352,0.276191,-1.48109,-0.857352,0.274544,-1.46944,-0.880443
0.0520426,-0.558985,-1.35356,-2.49749,838877477,0.289271,-1.25888,-0.772956,0.291053,-1.26894,-0.752908,0.269421,-1.27277,-0.752908,0.267827,-1.26268,-0.772956,0.324744,-1.45913,-0.880443,0.326797,-1.47072,-0.857352,0.301725,-1.47516,-0.857352,0.299888,-1.46353,-0.880443
0.138256,-0.558544,-1.33638,4.6612,838877478,0.311134,-1.25501,-0.772956,0.313105,-1.26503,-0.752908,0.291473,-1.26887,-0.752908,0.28969,-1.2588,-0.772956,0.350019,-1.45465,-0.880443,0.352289,-1.4662,-0.857352,0.327216,-1.47064,-0.857352,0.325163,-1.45905,-0.880443
