et,eta,theta,phi
177.828,1.35818,0.503351,-1.06929
174.825,1.01305,0.69661,2.39615
58.8215,0.106358,1.46464,1.03724
42.6773,1.51891,0.4311,0.725802
42.907,-0.640316,2.17137,-1.43551
23.8807,-0.665042,2.19162,-2.69987
21.9904,-3.07584,3.04936,3.02065
20.6687,2.97017,0.1025,-1.8431
19.7723,-4.38178,3.11659,3.13053
18.1299,-1.86703,2.83486,2.86994
16.89,3.16161,0.0846641,0.945857
15.9557,-4.29772,3.1144,0.228983
15.8906,2.07565,0.249644,-2.95261
15.5781,-0.738883,2.25038,2.00265
14.7059,1.03746,0.681097,-0.270009
12.171,-2.87965,3.0294,1.34073
11.721,-1.54913,2.72295,-0.956973
11.2256,-2.36136,2.95357,-2.26811
10.6588,3.9613,0.0380723,1.61764
9.74297,4.06363,0.0343696,-2.66052
9.52418,3.20363,0.0811846,3.06012
9.33122,-3.45074,3.07817,-0.581726
9.11951,4.04374,0.03506,-0.785172
8.5757,4.78743,0.0166673,2.28389
8.84501,1.44085,0.464895,-2.01603
8.52828,2.23006,0.214221,1.25339
8.98963,-0.18551,1.75525,0.192114
8.05912,-3.81711,3.09762,2.1225
8.49927,0.732506,0.896182,-2.55631
7.68256,3.13068,0.0873208,-0.130912
7.6022,-3.64902,3.08957,-2.11705
7.35539,2.09011,0.246097,-0.275398
6.8016,2.29959,0.199931,2.31599
6.74999,4.36775,0.0253582,-1.77789
7.45434,0.0858013,1.4851,2.39813
5.63493,-4.98286,3.12788,-0.691239
5.07375,-4.88038,3.1264,1.1546
4.98357,-2.34475,2.95043,2.03628
4.87441,4.2198,0.029401,0.389621
4.82075,-1.98724,2.86914,0.779442
4.93694,-0.166818,1.73685,-0.763855
4.13108,3.2585,0.0768542,2.15108
4.14449,-1.46293,2.6865,2.07627
3.7395,-4.40072,3.11706,-1.55821
3.63114,-3.46101,3.07882,0.569014
3.51118,-1.48756,2.69721,0.14543
3.49894,1.1958,0.587428,3.09392
3.25806,-4.97583,3.12779,2.47599
3.32059,0.520133,1.07264,-1.38665
