isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000730916,0.000619504,0.0149769,6.81901e-06,8.73627e-06,1.0955e-05,109.795,124.119
1,0,0.000747928,0.00055334,-0.0454698,4.8201e-05,4.92467e-05,4.97722e-05,26.0937,46.7286
1,0,0.000730001,0.000599756,0.0755651,3.13678e-05,2.39831e-05,3.75642e-05,51.3596,43.2388
1,0,0.000736573,0.000592897,-0.0299573,3.46874e-05,2.76004e-05,4.08113e-05,54.2308,79.4032
1,0,0.000718601,0.000612007,0.0270583,2.79977e-05,3.28282e-05,3.61772e-05,56.7324,58.6397
1,0,0.000655574,0.000606089,-0.107983,5.90745e-05,6.2577e-05,0.000103389,19.3525,17.3662
1,0,0.000748051,0.000668234,-0.0220272,4.26411e-05,5.15059e-05,6.22759e-05,20.1504,31.9056
1,0,0.000799466,0.000554107,0.032222,5.30592e-05,5.32381e-05,6.74529e-05,22.5599,27.3094
1,0,0.000718373,0.000657918,0.0335778,6.31272e-05,6.16103e-05,8.83929e-05,11.3369,24.3583
1,0,0.000580309,0.000734324,-0.0240329,8.63858e-05,0.000109701,9.59445e-05,6.15062,10.5151
1,0,0.0021443,6.95377e-05,-0.00586308,0.000301367,0.000134037,0.00142505,1.63915,2.85872
1,0,0.000663331,0.00055719,-0.0211673,0.000154546,0.000146201,0.000205237,7.7515,6.15695
