pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
9.24314,1,0.000728897,0.000622877,0.0149126,-1.13188,1.23532,0
8.38092,1,0.0607347,0.0245623,0.0355341,-1.19107,1.44044,0
