pos_1_x,pos_1_y,pos_1_z,dir_1_x,dir_1_y,dir_1_z,pos_2_x,pos_2_y,pos_2_z,dir_2_x,dir_2_y,dir_2_z
0.000727079,0.000476594,-0.0394121,-1.37243,-0.0559065,3.3138,-1.11232,0.623643,3.15113,-0.64011,1.11938,3.0676
0.000729605,0.000555331,0.00198734,-1.38852,-0.0881487,3.68072,-1.04087,0.473232,3.16813,-0.80344,1.01782,3.46865
0.000716127,0.000703725,0.00206835,-1.12645,-0.1197,0.330137,-0.876112,-0.92661,0.405487,-0.048102,-1.10441,0.320056
0.000568938,0.00144848,-0.00115207,-1.74238,-0.325746,2.73039,-1.23869,0.303047,2.02252,-1.3562,1.0619,2.65268
0.000735878,0.000564206,-0.038843,-1.03423,-0.320931,-1.59191,-0.637174,-1.10463,-2.09229,0.232949,-1.00573,-1.51943
0.000802337,0.000483064,-0.0245076,-0.874619,-0.547524,1.72433,-0.273317,-1.24559,2.34457,0.543816,-0.804882,1.61972
0.000277789,0.00105438,-0.035761,-1.28321,-1.28179,-1.83347,-0.462656,-1.18834,-1.36547,0.0806808,-1.77059,-1.79847
0.000683852,0.000647884,-0.0671506,-0.581276,-0.542821,-1.02545,0.478004,-1.18224,-2.20158,0.753093,0.0157449,-0.99144
0.000668024,0.000654444,0.00237267,-1.25507,-1.5903,-5.87558,-0.383518,-1.004,-3.16813,-0.132648,-1.93016,-5.62836
0.000667217,0.000629757,0.00219208,-0.582387,-1.6173,-2.14932,0.120181,-1.26955,-1.63507,0.854431,-1.44599,-2.08898
0.000636805,0.000627656,0.00226229,-0.291964,-1.36291,-1.61344,-0.882491,-0.920546,-1.56623,-1.30922,-0.339908,-1.59075
0.000717044,0.000610487,0.0988193,-0.203403,-0.806718,0.480495,0.945364,-0.855846,0.980129,0.74996,0.285158,0.451187
0.000850442,0.000604311,0.0304835,-0.0312492,-1.13831,-1.27243,0.802398,-0.991132,-1.5365,1.07894,-0.196204,-1.24264
