energy,eta,phi,time,detid,front_1,front_2,front_3,front_4,back_1,back_2,back_3,back_4
1.67512,-0.3045,0.654498,-8.15826,1107313160,1.38863,1.1652,-0.478511,1.4849,1.03974,-0.478511,1.4849,1.03974,-0.643638,1.38863,1.1652,-0.643638,2.21444,1.85814,-0.763081,2.36796,1.65807,-0.763081,2.36796,1.65807,-1.02641,2.21444,1.85814,-1.02641
0.105457,-0.3045,-2.22529,-23.6876,1107313199,-1.03974,-1.4849,-0.478511,-1.1652,-1.38863,-0.478511,-1.1652,-1.38863,-0.643638,-1.03974,-1.4849,-0.643638,-1.65807,-2.36796,-0.763081,-1.85814,-2.21444,-0.763081,-1.85814,-2.21444,-1.02641,-1.65807,-2.36796,-1.02641
1.90981,-0.5655,0.479966,9.92015,1107313542,1.56987,0.906363,-0.989804,1.64289,0.766091,-0.989804,1.64289,0.766091,-1.17347,1.56987,0.906363,-1.17347,2.50346,1.44538,-1.57844,2.61991,1.22168,-1.57844,2.61991,1.22168,-1.87132,2.50346,1.44538,-1.87132
-0.154654,-0.6525,0.567232,31.0504,1107313671,1.4849,1.03974,-1.17347,1.56987,0.906363,-1.17347,1.56987,0.906363,-1.36601,1.4849,1.03974,-1.36601,2.36796,1.65807,-1.87132,2.50346,1.44538,-1.87132,2.50346,1.44538,-2.17838,2.36796,1.65807,-2.17838
0.426013,-0.6525,0.654498,5.97524,1107313672,1.38863,1.1652,-1.17347,1.4849,1.03974,-1.17347,1.4849,1.03974,-1.36601,1.38863,1.1652,-1.36601,2.21444,1.85814,-1.87132,2.36796,1.65807,-1.87132,2.36796,1.65807,-2.17838,2.21444,1.85814,-2.17838
0.0463005,-0.6525,1.35263,30.9027,1107313680,0.314777,1.78519,-1.17347,0.469168,1.75096,-1.17347,0.469168,1.75096,-1.36601,0.314777,1.78519,-1.36601,0.501974,2.84683,-1.87132,0.748182,2.79225,-1.87132,0.748182,2.79225,-2.17838,0.501974,2.84683,-2.17838
4.23769,-0.6525,2.05076,4.84413,1107313688,-0.906363,1.56987,-1.17347,-0.766091,1.64289,-1.17347,-0.766091,1.64289,-1.36601,-0.906363,1.56987,-1.36601,-1.44538,2.50346,-1.87132,-1.22168,2.61991,-1.87132,-1.22168,2.61991,-2.17838,-1.44538,2.50346,-2.17838
0.577147,-0.7395,0.829031,-23.6827,1107313802,1.1652,1.38863,-1.36601,1.28179,1.28179,-1.36601,1.28179,1.28179,-1.56891,1.1652,1.38863,-1.56891,1.85814,2.21444,-2.17838,2.04407,2.04407,-2.17838,2.04407,2.04407,-2.50194,1.85814,2.21444,-2.50194
0.399364,-0.8265,0.829031,-23.2951,1107313930,1.1652,1.38863,-1.56891,1.28179,1.28179,-1.56891,1.28179,1.28179,-1.78368,1.1652,1.38863,-1.78368,1.85814,2.21444,-2.50194,2.04407,2.04407,-2.50194,2.04407,2.04407,-2.84444,1.85814,2.21444,-2.84444
0.366822,-0.9135,0.218166,-23.8133,1107314051,1.75096,0.469168,-1.78368,1.78519,0.314776,-1.78368,1.78519,0.314776,-2.01197,1.75096,0.469168,-2.01197,2.79225,0.748181,-2.84444,2.84683,0.501974,-2.84444,2.84683,0.501974,-3.20849,2.79225,0.748181,-3.20849
0.217866,-0.9135,-0.392699,0.309433,1107314116,1.7034,-0.619989,-1.78368,1.64289,-0.766091,-1.78368,1.64289,-0.766091,-2.01197,1.7034,-0.619989,-2.01197,2.71642,-0.988695,-2.84444,2.61991,-1.22168,-2.84444,2.61991,-1.22168,-3.20849,2.71642,-0.988695,-3.20849
0.289246,-1.0005,-2.22529,29.8088,1107314223,-1.03974,-1.4849,-2.01197,-1.1652,-1.38863,-2.01197,-1.1652,-1.38863,-2.25549,-1.03974,-1.4849,-2.25549,-1.65807,-2.36796,-3.20849,-1.85814,-2.21444,-3.20849,-1.85814,-2.21444,-3.59684,-1.65807,-2.36796,-3.59684
