energy,eta,phi,time,detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
0.212354,-0.0302642,2.78357,48.4011,838861994,-1.21481,0.442906,-0.0508939,-1.215,0.442975,-0.0273468,-1.20615,0.462887,-0.0273468,-1.20597,0.462808,-0.0508939,-1.42661,0.532623,-0.054686,-1.4268,0.532698,-0.0292388,-1.41633,0.556277,-0.0292388,-1.41613,0.556192,-0.054686
0.138751,-0.19059,0.184837,-83.2834,838866453,1.26746,0.248127,-0.258872,1.27028,0.248526,-0.236756,1.27333,0.226889,-0.236756,1.2705,0.226563,-0.258872,1.49283,0.279948,-0.292181,1.49615,0.280417,-0.26615,1.49976,0.25488,-0.26615,1.49642,0.254496,-0.292181
0.0950298,-0.364135,0.25379,-1.51305,838871577,1.24745,0.334991,-0.492617,1.25392,0.336371,-0.471046,1.25849,0.314938,-0.471046,1.25199,0.313692,-0.492617,1.46144,0.380629,-0.563617,1.46898,0.382238,-0.538468,1.47433,0.357132,-0.538468,1.46676,0.35568,-0.563617
0.0956823,-0.363822,0.270963,-71.6611,838871578,1.24282,0.356703,-0.492617,1.24926,0.358216,-0.471046,1.25383,0.336783,-0.471046,1.24736,0.335404,-0.492617,1.45603,0.405992,-0.563617,1.46354,0.407756,-0.538468,1.46889,0.382651,-0.538468,1.46135,0.381042,-0.563617
0.311425,-0.695398,-2.38363,34.6963,838881514,-0.931299,-0.896954,-0.987001,-0.940756,-0.905184,-0.968162,-0.954907,-0.888347,-0.968162,-0.945311,-0.880282,-0.987001,-1.07437,-1.02153,-1.11712,-1.08519,-1.03094,-1.09557,-1.10149,-1.01155,-1.09557,-1.09052,-1.00232,-1.11712
0.200233,-0.80331,-2.52172,44.6195,838884578,-1.04587,-0.760265,-1.16882,-1.05783,-0.768058,-1.15074,-1.06952,-0.749375,-1.15074,-1.05742,-0.741804,-1.16882,-1.19578,-0.85761,-1.31362,-1.20926,-0.866395,-1.29324,-1.22256,-0.84515,-1.29324,-1.20892,-0.836615,-1.31362
0.154873,-0.803906,-0.793564,-35.1843,838884677,0.913833,-0.912833,-1.16882,0.923389,-0.923432,-1.15074,0.907021,-0.938191,-1.15074,0.897659,-0.927416,-1.16882,1.03351,-1.04556,-1.31362,1.04428,-1.05751,-1.29324,1.02567,-1.0743,-1.29324,1.01512,-1.06215,-1.31362
0.189621,-0.854809,2.78329,16.9791,838886058,-1.21482,0.4429,-1.26018,-1.22859,0.448731,-1.24266,-1.21964,0.468872,-1.24266,-1.20597,0.462802,-1.26018,-1.37419,0.510445,-1.41169,-1.38971,0.517018,-1.39194,-1.37953,0.539921,-1.39194,-1.36413,0.533078,-1.41169
0.26421,-0.871971,2.36519,-5.3223,838886546,-0.930328,0.89796,-1.2913,-0.940682,0.909052,-1.27397,-0.924313,0.923811,-1.27397,-0.914154,0.912543,-1.2913,-1.04714,1.02305,-1.445,-1.05882,1.03556,-1.42546,-1.0402,1.05234,-1.42546,-1.02875,1.03964,-1.445
0.983267,-0.872577,2.38253,-0.569762,838886547,-0.944814,0.880782,-1.2913,-0.955361,0.891689,-1.27397,-0.939517,0.90701,-1.27397,-0.929159,0.895922,-1.2913,-1.06378,1.0038,-1.445,-1.07567,1.01609,-1.42546,-1.05765,1.03352,-1.42546,-1.04598,1.02102,-1.445
0.262557,-0.9069,2.73158,3.90144,838887591,-1.18908,0.50452,-1.3548,-1.20314,0.511365,-1.3378,-1.19348,0.531198,-1.3378,-1.17955,0.524101,-1.3548,-1.33961,0.577804,-1.51253,-1.35534,0.585463,-1.4935,-1.34443,0.607865,-1.4935,-1.32884,0.599923,-1.51253
0.183644,-0.957569,1.35248,43.4372,838889048,0.269018,1.26473,-1.45268,0.273211,1.28042,-1.43625,0.29442,1.27435,-1.43625,0.289956,1.25874,-1.45268,0.310754,1.42095,-1.6163,0.315447,1.4385,-1.59791,0.339403,1.43165,-1.59791,0.334408,1.41418,-1.6163
0.159012,-0.958229,3.08064,-11.8754,838889147,-1.28993,0.0674049,-1.45268,-1.30607,0.0690903,-1.43625,-1.30378,0.0910298,-1.43625,-1.28766,0.089065,-1.45268,-1.45072,0.0841893,-1.6163,-1.46879,0.0860753,-1.59791,-1.46621,0.110857,-1.59791,-1.44817,0.108658,-1.6163
0.290734,-0.974728,1.14147,48.9461,838889548,0.527922,1.18026,-1.48631,0.535408,1.19501,-1.46997,0.554909,1.18466,-1.46997,0.547159,1.17006,-1.48631,0.600494,1.3227,-1.65172,0.60881,1.33908,-1.63357,0.63069,1.32747,-1.63357,0.622081,1.31124,-1.65172
0.122605,-0.975349,2.06795,14.2801,838889601,-0.625956,1.1299,-1.48631,-0.633215,1.14476,-1.46997,-0.61338,1.15445,-1.46997,-0.606389,1.13946,-1.48631,-0.696129,1.27351,-1.65172,-0.704193,1.29001,-1.63357,-0.681938,1.30089,-1.63357,-0.674172,1.28424,-1.65172
