energy,et,eta,phi,pos_x,pos_y,pos_z,hadronicOverEm,hadronicDepth1OverEcal,hadronicDepth2OverEcal,e1x5,e2x5,e3x3,e5x5,maxEnergyXtal,sigmaEtaEta,sigmaIetaIeta,r1x5,r2x5,r9,ecalRecHitSumEtConeDR04,hcalTowerSumEtConeDR04,hcalDepth1TowerSumEtConeDR04,hcalDepth2TowerSumEtConeDR04,trkSumPtSolidConeConeDR04,trkSumPtHollowConeDR04,nTrkSolidConeDR04,nTrkHollowConeDR04,ecalRecHitSumEtDR03,hcalTowerSumEtDR03,hcalDepth1TowerSumEtDR03,hcalDepth2TowerSumEtDR03,trkSumPtSolidConeDR03,trkSumPtHollowConeDR03,nTrkSolidConeDR03,nTrkHollowConeDR03
115.124,61.6424,-1.23691,2.64486,0.000741774,0.000614135,-0.0318958,0.102898,0.102898,0,87.3041,93.058,95.803,99.1648,71.3931,0.00889454,0.00904979,0.880394,0.938417,0.860089,8.96629,2.80822,2.80822,0,17.2744,17.2744,5,5,6.7239,1.79922,1.79922,0,16.6981,16.6981,4,4
