eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
0.969718,-1.96689,1.81953,-1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
2.01782,0.783942,3.04186,-1,0.615744,0,2.26139,0,1.42094,0.750409,0.956553,0,,-999,0,0,,,1
-0.242527,-1.52783,1.20353,1,0.694596,0,0,-1,0,0,0,0,,-999,0,0,,,1
1.11717,-0.0691688,1.79711,1,0.702677,0,0.0844872,0,0.22339,0.22339,0,0,,-999,0,0,,,1
1.65254,-2.21149,17.6199,-1,4.35832,2.79788,4.41671,0.458096,1.05886,0.419076,0,0.895107,,-999,0,0,,,1
1.36759,2.8335,32.7968,-1,8.19676,3.81652,5.28437,0.70245,4.53786,1.86366,1.15196,9.91959,,-999,0,0,,,1
-4.06177,-2.69611,3.45013,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.72056,0.0787065,66.9898,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.35132,-0.581311,3.56901,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.92855,-2.45744,4.11239,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.35765,-1.56889,3.66714,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.44679,1.75551,3.6738,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.07828,3.05563,5.9555,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.69912,0.316042,3.79012,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.29174,-2.99244,3.21408,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.75036,2.17289,3.86048,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.95272,-1.46571,4.31867,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.439054,1.97606,1.88561,-1,0,0,1.0673,0,0.516027,0.516027,0,0,,-999,0,0,,,1
0.388408,2.60755,1.53016,-1,0,0,1.01226,0,0.615189,0.615189,0,0,,-999,0,0,,,1
0.372106,-0.914394,0.904677,1,0,0,0.888811,0.350169,1.86018,1,1,1.00238,,-999,0,0,,,1
-1.82691,-0.160671,1.46788,1,0,0,3.2522,0,3.19065,2.19065,3.19065,0,,-999,0,0,,,1
-1.11265,-0.843845,1.40521,1,0.623148,0,0,0,0.375731,0.375731,0,0,,-999,0,0,,,1
2.30876,-0.208061,0.755976,-1,0,61.39,1.04282,0.971769,3.48112,1.48585,0.712567,118.82,,-999,0,0,,,1
