isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000748262,0.000643532,0.000566768,2.33411e-05,3.09906e-05,3.94192e-05,24.2189,14.1095
1,0,0.000714371,0.00059641,0.00233609,1.60531e-05,1.47665e-05,2.05701e-05,89.2857,122.371
1,0,0.000738139,0.000588047,0.0266336,2.94285e-05,2.63302e-05,3.07664e-05,59.4066,85.8726
1,0,0.000735454,0.000609014,-0.0374935,2.86583e-05,4.24005e-05,6.13887e-05,33.7181,24.2771
1,0,0.000770079,0.000663801,0.0641273,4.0764e-05,3.81495e-05,5.51912e-05,38.1889,35.4418
1,0,0.000704137,0.000604029,-0.00449907,3.78832e-05,4.38926e-05,6.74286e-05,31.3296,42.3941
1,0,0.000701958,0.000576699,-0.0794248,4.55581e-05,5.45708e-05,5.2673e-05,35.5694,38.9255
1,0,0.000680056,0.00061853,-0.0169816,6.20645e-05,4.65191e-05,6.99846e-05,19.3214,31.0457
1,0,0.000676762,0.000560824,0.017138,5.2013e-05,5.1533e-05,6.05898e-05,22.8819,29.8079
1,0,0.000671823,0.000597849,0.0548281,4.87189e-05,4.9269e-05,6.64629e-05,17.6594,18.024
1,0,0.000688344,0.000622925,-0.108577,5.6296e-05,5.14468e-05,6.47132e-05,27.0981,23.0634
1,0,0.000752061,0.000429548,0.0299874,9.07446e-05,9.46084e-05,0.000176012,6.14797,12.7784
1,0,0.000799328,0.000546681,0.0126461,0.000101268,6.24945e-05,9.33827e-05,9.20576,16.452
1,0,0.000673359,0.000628202,0.0580758,0.000101111,8.14957e-05,9.23139e-05,15.4097,15.7583
1,0,0.000677169,0.000503549,0.0342986,9.69849e-05,8.4016e-05,0.000102366,14.9107,20.3123
1,0,0.000287294,0.00010926,0.0458511,0.000277868,0.000274145,0.000681705,1.67499,2.87968
1,0,0.000884006,0.000648696,0.0363264,0.000155655,0.000155632,0.000446206,1.47018,1.11847
1,0,0.000870821,0.00074542,0.0422858,0.000152141,0.000182094,0.000393278,3.68135,2.68253
1,0,0.00085268,0.000710519,-0.00781172,0.00012688,0.000115672,0.000163667,11.9659,14.0655
1,0,0.000263842,0.00019305,-0.000749726,0.000168598,0.000180198,0.000198183,6.89467,4.19168
1,0,0.000405749,0.000452833,0.0214165,0.000190895,0.000274797,0.00023071,4.26839,2.63517
