et,eta,theta,phi
74.3621,0.783007,0.857369,0.936331
51.1349,1.68051,0.368335,2.2272
48.9055,-1.18417,2.54769,-2.18705
34.762,3.18174,0.0829789,2.71319
29.445,3.30597,0.0732941,-0.743258
27.9481,3.31977,0.0722908,0.845512
31.1839,-0.256841,1.82486,0.154124
27.2318,1.45004,0.460794,-0.157705
25.5098,-1.50525,2.70475,2.46534
25.1863,-1.12675,2.51479,-0.970957
24.0727,1.90647,0.295048,-2.03285
25.8252,-0.144576,1.71487,-2.20053
21.9786,-2.75536,3.01459,-1.69403
21.4301,-2.09028,2.89554,0.151133
23.7895,0.319186,1.2569,-0.983891
21.552,0.78907,0.852794,3.11765
18.9161,-2.97257,3.03934,-0.646645
18.5723,-4.14237,3.10982,-0.94412
17.9665,3.14821,0.085805,-2.27913
17.6959,-3.19296,3.05954,-2.72068
18.7245,-0.435696,1.99333,3.02884
16.5364,-3.60513,3.08724,2.4777
16.3462,4.3651,0.0254254,-0.191165
16.123,2.64042,0.142421,1.58804
17.2339,-0.442864,1.99986,1.63423
14.3817,-3.1848,3.05887,0.452042
14.4459,2.03347,0.260281,3.10672
13.6421,4.43402,0.0237323,1.12634
12.9825,-2.83605,3.02441,1.83402
13.1629,-1.26145,2.58957,1.02738
12.3967,4.24585,0.0286453,-3.12266
11.8253,-4.28078,3.11393,-2.12569
10.0044,3.99588,0.0367785,-1.45618
9.74729,-4.00721,3.10523,1.22604
9.6831,2.67924,0.137016,0.0122737
9.19384,-2.2229,2.92584,1.10238
9.15738,-4.27267,3.11371,0.0830734
8.60564,-2.00482,2.87383,-2.77025
8.98186,0.351767,1.22607,2.10104
8.0564,1.80648,0.325556,0.90731
7.11889,1.20184,0.584088,-1.4297
6.93198,-2.08682,2.89469,-0.846249
6.88555,4.15073,0.0315033,2.20514
6.83968,-4.44143,3.11804,3.09312
5.78503,4.55098,0.0211128,-2.08252
5.36099,5.0471,0.0128557,-2.91782
4.21726,4.91297,0.014701,-1.02786
4.16908,1.36351,0.500788,-2.65536
4.01895,5.00558,0.0134007,2.17188
3.99646,-4.84731,3.12589,0.750029
3.74461,0.587421,1.01451,-0.072029
3.57909,-4.80556,3.12522,2.13172
3.19747,2.59584,0.148891,-1.52128
3.06515,-3.50023,3.08123,-1.68125
