pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
28.5454,1,0.000744514,0.000576034,0.000441323,-2.24811,-1.21204,0
34.1948,-1,0.000710006,0.00060357,0.000537497,0.956844,0.721753,0
