detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
604051136,-2.05766,-1.86619,-6.75311,-1.48192,-2.35038,-6.7545,-2.57666,-3.90445,-6.76102,-3.40102,-3.21118,-6.75903,-2.05754,-1.86552,-6.93358,-1.48179,-2.34972,-6.93496,-2.57654,-3.90378,-6.94148,-3.40089,-3.21051,-6.9395
604054720,-2.64613,-2.44457,-8.06415,-1.94919,-3.03027,-8.06091,-3.88778,-5.81616,-8.06397,-5.05664,-4.83388,-8.06941,-2.6455,-2.44481,-8.24462,-1.94855,-3.03051,-8.24138,-3.88715,-5.81641,-8.24444,-5.056,-4.83413,-8.24987
604058816,-1.94433,-3.02697,-9.56606,-2.64141,-2.44143,-9.56372,-5.0514,-4.83127,-9.56809,-3.88232,-5.81329,-9.57202,-1.94415,-3.02748,-9.3856,-2.64124,-2.44194,-9.38326,-5.05122,-4.83178,-9.38763,-3.88214,-5.8138,-9.39155
604051136,-2.05766,-1.86619,-6.75311,-1.48192,-2.35038,-6.7545,-2.57666,-3.90445,-6.76102,-3.40102,-3.21118,-6.75903,-2.05754,-1.86552,-6.93358,-1.48179,-2.34972,-6.93496,-2.57654,-3.90378,-6.94148,-3.40089,-3.21051,-6.9395
604054720,-2.64613,-2.44457,-8.06415,-1.94919,-3.03027,-8.06091,-3.88778,-5.81616,-8.06397,-5.05664,-4.83388,-8.06941,-2.6455,-2.44481,-8.24462,-1.94855,-3.03051,-8.24138,-3.88715,-5.81641,-8.24444,-5.056,-4.83413,-8.24987
604058816,-1.94433,-3.02697,-9.56606,-2.64141,-2.44143,-9.56372,-5.0514,-4.83127,-9.56809,-3.88232,-5.81329,-9.57202,-1.94415,-3.02748,-9.3856,-2.64124,-2.44194,-9.38326,-5.05122,-4.83178,-9.38763,-3.88214,-5.8138,-9.39155
604051136,-2.05766,-1.86619,-6.75311,-1.48192,-2.35038,-6.7545,-2.57666,-3.90445,-6.76102,-3.40102,-3.21118,-6.75903,-2.05754,-1.86552,-6.93358,-1.48179,-2.34972,-6.93496,-2.57654,-3.90378,-6.94148,-3.40089,-3.21051,-6.9395
604054720,-2.64613,-2.44457,-8.06415,-1.94919,-3.03027,-8.06091,-3.88778,-5.81616,-8.06397,-5.05664,-4.83388,-8.06941,-2.6455,-2.44481,-8.24462,-1.94855,-3.03051,-8.24138,-3.88715,-5.81641,-8.24444,-5.056,-4.83413,-8.24987
604058816,-1.94433,-3.02697,-9.56606,-2.64141,-2.44143,-9.56372,-5.0514,-4.83127,-9.56809,-3.88232,-5.81329,-9.57202,-1.94415,-3.02748,-9.3856,-2.64124,-2.44194,-9.38326,-5.05122,-4.83178,-9.38763,-3.88214,-5.8138,-9.39155
575537152,2.67402,3.22414,3.9367,2.67367,3.22295,1.4257,0.784072,4.31007,1.42545,0.784419,4.31126,3.93645,2.85454,3.53792,3.93653,2.85419,3.53673,1.42553,0.964594,4.62385,1.42527,0.96494,4.62504,3.93627
583958528,4.18979,4.52558,6.59807,4.19045,4.52626,4.08707,1.45197,6.10147,4.08679,1.45131,6.10079,6.59779,4.35284,4.80904,6.59819,4.35349,4.80971,4.08719,1.61501,6.38492,4.0869,1.61436,6.38424,6.5979
588152832,6.14531,4.57833,6.59435,6.1453,4.57993,4.08335,2.53743,6.6577,4.08469,2.53744,6.65611,6.59569,6.30801,4.86083,6.59453,6.30799,4.86243,4.08353,2.70012,6.94021,4.08487,2.70013,6.93861,6.59587
575537152,2.67402,3.22414,3.9367,2.67367,3.22295,1.4257,0.784072,4.31007,1.42545,0.784419,4.31126,3.93645,2.85454,3.53792,3.93653,2.85419,3.53673,1.42553,0.964594,4.62385,1.42527,0.96494,4.62504,3.93627
583958528,4.18979,4.52558,6.59807,4.19045,4.52626,4.08707,1.45197,6.10147,4.08679,1.45131,6.10079,6.59779,4.35284,4.80904,6.59819,4.35349,4.80971,4.08719,1.61501,6.38492,4.0869,1.61436,6.38424,6.5979
588152832,6.14531,4.57833,6.59435,6.1453,4.57993,4.08335,2.53743,6.6577,4.08469,2.53744,6.65611,6.59569,6.30801,4.86083,6.59453,6.30799,4.86243,4.08353,2.70012,6.94021,4.08487,2.70013,6.93861,6.59587
575537152,2.67402,3.22414,3.9367,2.67367,3.22295,1.4257,0.784072,4.31007,1.42545,0.784419,4.31126,3.93645,2.85454,3.53792,3.93653,2.85419,3.53673,1.42553,0.964594,4.62385,1.42527,0.96494,4.62504,3.93627
583958528,4.18979,4.52558,6.59807,4.19045,4.52626,4.08707,1.45197,6.10147,4.08679,1.45131,6.10079,6.59779,4.35284,4.80904,6.59819,4.35349,4.80971,4.08719,1.61501,6.38492,4.0869,1.61436,6.38424,6.5979
588152832,6.14531,4.57833,6.59435,6.1453,4.57993,4.08335,2.53743,6.6577,4.08469,2.53744,6.65611,6.59569,6.30801,4.86083,6.59453,6.30799,4.86243,4.08353,2.70012,6.94021,4.08487,2.70013,6.93861,6.59587
