pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
28.4216,1,0.000744069,0.000576394,0.00043916,-2.24808,-1.21202,0
34.2819,-1,0.000712589,0.00060175,0.000538402,0.956864,0.721732,0
