energy,pos_x,pos_y,pos_z,eta,phi,algo,etaWidth,phiWidth,rawEnergy,preshowerEnergy
45.4064,1.35236,-0.0921199,-2.1339,-1.23526,-0.0680126,undefined,0.0125436,0.0460436,44.2764,0
2.82533,-1.33041,-0.275529,0.576636,0.412613,-2.93738,undefined,0.00892019,0.0804409,2.80699,0
2.91018,0.821577,1.08107,-0.992814,-0.678022,0.920946,undefined,0.010078,0.0133042,2.93278,0
1.28862,-0.363517,-1.30414,-1.07443,-0.727671,-1.84264,undefined,0.00256379,0.00214016,1.3062,0
