isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000767789,0.000612757,0.0458175,1.4183e-05,1.34288e-05,1.74752e-05,118.712,136.388
1,0,0.000711256,0.000606113,-0.0442637,2.68622e-05,2.41113e-05,4.41476e-05,33.3588,50.3341
1,0,0.000726373,0.000661022,0.0294566,2.65771e-05,2.63214e-05,2.91492e-05,91.8917,120.781
1,0,0.000698784,0.000619706,-0.103754,3.76623e-05,3.16051e-05,3.38148e-05,27.6646,34.9437
1,0,0.00066341,0.000619224,-0.0257879,4.81122e-05,4.38259e-05,6.40261e-05,34.148,34.4069
1,0,0.000698436,0.000661211,-0.0477372,3.49537e-05,3.89609e-05,4.10216e-05,50.8299,44.5449
1,0,0.000752447,0.000539694,0.060823,6.03511e-05,5.66461e-05,0.000143404,12.8536,16.3081
1,0,0.000719766,0.000627222,0.0527088,3.78481e-05,3.99265e-05,4.96726e-05,23.6864,45.782
1,0,0.000740227,0.000613186,0.0742261,4.48938e-05,0.000103017,6.14808e-05,17.9259,18.7349
1,0,0.000711079,0.000676868,0.0504367,4.14046e-05,4.4438e-05,5.36267e-05,13.471,34.1824
1,0,0.000751347,0.000622224,0.0515047,7.28511e-05,5.96839e-05,6.96732e-05,12.4543,16.3394
1,0,0.000615994,0.000630519,-0.0121839,7.79033e-05,7.49956e-05,0.00013608,14.8152,22.1917
1,0,0.00061113,0.000480604,0.0310808,8.92791e-05,8.78795e-05,9.11089e-05,4.47868,4.75106
1,0,0.000696074,0.00064197,0.0348476,0.000257732,0.000217231,0.000980513,3.00861,2.85662
1,0,0.00058594,0.000723486,0.0176335,0.000275799,0.000238979,0.00041659,1.29147,2.86722
