path,slot,moduleLabel,moduleType,VID,KEY,id,pt,eta,phi,mass
HLT_L2TripleMu10_0_0_NoVertex_PFJet40Neutral_v5,7,hltL1sL1TripleMu0ORTripleMu0HighQ,HLTLevel1GTSeed,-81,16,0,7,1.55,-2.79253,0.105658
HLT_L2TripleMu10_0_0_NoVertex_PFJet40Neutral_v5,7,hltL1sL1TripleMu0ORTripleMu0HighQ,HLTLevel1GTSeed,-81,17,0,4,1.05,0.305433,0.105658
HLT_L2TripleMu10_0_0_NoVertex_PFJet40Neutral_v5,7,hltL1sL1TripleMu0ORTripleMu0HighQ,HLTLevel1GTSeed,-81,18,0,3.5,-0.15,2.31256,0.105658
HLT_L2TripleMu10_0_0_NoVertex_PFJet40Neutral_v5,22,hltL2TripleMu0NoVertexL2PreFiltered,HLTMuonL2PreFilter,83,3,13,7.06836,1.4828,-3.01859,0
HLT_L2TripleMu10_0_0_NoVertex_PFJet40Neutral_v5,22,hltL2TripleMu0NoVertexL2PreFiltered,HLTMuonL2PreFilter,83,4,13,14.8311,1.07518,0.17587,2.38419e-07
HLT_L2TripleMu10_0_0_NoVertex_PFJet40Neutral_v5,22,hltL2TripleMu0NoVertexL2PreFiltered,HLTMuonL2PreFilter,83,5,13,8.10215,-0.109992,2.23639,-1.19209e-07
HLT_DoubleDisplacedMu4_DiPFJet40Neutral_v5,7,hltL1sL1DoubleMu0erOR3erHighQ,HLTLevel1GTSeed,-81,16,0,7,1.55,-2.79253,0.105658
HLT_DoubleDisplacedMu4_DiPFJet40Neutral_v5,7,hltL1sL1DoubleMu0erOR3erHighQ,HLTLevel1GTSeed,-81,17,0,4,1.05,0.305433,0.105658
HLT_DoubleDisplacedMu4_DiPFJet40Neutral_v5,7,hltL1sL1DoubleMu0erOR3erHighQ,HLTLevel1GTSeed,-81,18,0,3.5,-0.15,2.31256,0.105658
HLT_DoubleDisplacedMu4_DiPFJet40Neutral_v5,22,hltDoubleMu4L2PreFiltered,HLTMuonL2PreFilter,83,0,13,6.58146,1.53501,-3.07805,1.68587e-07
HLT_DoubleDisplacedMu4_DiPFJet40Neutral_v5,22,hltDoubleMu4L2PreFiltered,HLTMuonL2PreFilter,83,1,13,13.8648,1.09025,0.137407,0
HLT_DoubleDisplacedMu4_DiPFJet40Neutral_v5,48,hltDoubleDisplacedMu4L3PreFiltered,HLTMuonL3PreFilter,83,6,13,10.6962,1.18348,-3.04976,2.38419e-07
HLT_DoubleMu4_Jpsi_Displaced_v11,7,hltL1sL1DoubleMu33HighQ,HLTLevel1GTSeed,-81,16,0,7,1.55,-2.79253,0.105658
HLT_DoubleMu4_Jpsi_Displaced_v11,7,hltL1sL1DoubleMu33HighQ,HLTLevel1GTSeed,-81,17,0,4,1.05,0.305433,0.105658
HLT_DoubleMu4_Jpsi_Displaced_v11,7,hltL1sL1DoubleMu33HighQ,HLTLevel1GTSeed,-81,18,0,3.5,-0.15,2.31256,0.105658
HLT_DoubleMu4_Jpsi_Displaced_v11,9,hltDimuon33L1Filtered0,HLTMuonL1Filter,-81,16,0,7,1.55,-2.79253,0.105658
HLT_DoubleMu4_Jpsi_Displaced_v11,9,hltDimuon33L1Filtered0,HLTMuonL1Filter,-81,17,0,4,1.05,0.305433,0.105658
HLT_DoubleMu4_Jpsi_Displaced_v11,9,hltDimuon33L1Filtered0,HLTMuonL1Filter,-81,18,0,3.5,-0.15,2.31256,0.105658
HLT_DoubleMu4_Jpsi_Displaced_v11,22,hltDimuon33L2PreFiltered0,HLTMuonL2PreFilter,83,0,13,6.58146,1.53501,-3.07805,1.68587e-07
HLT_DoubleMu4_Jpsi_Displaced_v11,22,hltDimuon33L2PreFiltered0,HLTMuonL2PreFilter,83,1,13,13.8648,1.09025,0.137407,0
HLT_DoubleMu4_Jpsi_Displaced_v11,22,hltDimuon33L2PreFiltered0,HLTMuonL2PreFilter,83,2,13,3.9786,-0.173034,1.58793,0
HLT_DoubleMu4_JpsiTk_Displaced_v5,7,hltL1sL1DoubleMu33HighQ,HLTLevel1GTSeed,-81,16,0,7,1.55,-2.79253,0.105658
HLT_DoubleMu4_JpsiTk_Displaced_v5,7,hltL1sL1DoubleMu33HighQ,HLTLevel1GTSeed,-81,17,0,4,1.05,0.305433,0.105658
HLT_DoubleMu4_JpsiTk_Displaced_v5,7,hltL1sL1DoubleMu33HighQ,HLTLevel1GTSeed,-81,18,0,3.5,-0.15,2.31256,0.105658
HLT_DoubleMu4_JpsiTk_Displaced_v5,9,hltDimuon33L1Filtered0,HLTMuonL1Filter,-81,16,0,7,1.55,-2.79253,0.105658
HLT_DoubleMu4_JpsiTk_Displaced_v5,9,hltDimuon33L1Filtered0,HLTMuonL1Filter,-81,17,0,4,1.05,0.305433,0.105658
HLT_DoubleMu4_JpsiTk_Displaced_v5,9,hltDimuon33L1Filtered0,HLTMuonL1Filter,-81,18,0,3.5,-0.15,2.31256,0.105658
HLT_DoubleMu4_JpsiTk_Displaced_v5,22,hltDimuon33L2PreFiltered0,HLTMuonL2PreFilter,83,0,13,6.58146,1.53501,-3.07805,1.68587e-07
HLT_DoubleMu4_JpsiTk_Displaced_v5,22,hltDimuon33L2PreFiltered0,HLTMuonL2PreFilter,83,1,13,13.8648,1.09025,0.137407,0
HLT_DoubleMu4_JpsiTk_Displaced_v5,22,hltDimuon33L2PreFiltered0,HLTMuonL2PreFilter,83,2,13,3.9786,-0.173034,1.58793,0
HLT_DoubleMu3_4_Dimuon5_Bs_Central_v4,7,hltL1sL1DoubleMu0erHighQ,HLTLevel1GTSeed,-81,16,0,7,1.55,-2.79253,0.105658
HLT_DoubleMu3_4_Dimuon5_Bs_Central_v4,7,hltL1sL1DoubleMu0erHighQ,HLTLevel1GTSeed,-81,17,0,4,1.05,0.305433,0.105658
HLT_DoubleMu3_4_Dimuon5_Bs_Central_v4,7,hltL1sL1DoubleMu0erHighQ,HLTLevel1GTSeed,-81,18,0,3.5,-0.15,2.31256,0.105658
HLT_DoubleMu3_4_Dimuon5_Bs_Central_v4,9,hltDimuonL1Filtered0,HLTMuonL1Filter,-81,16,0,7,1.55,-2.79253,0.105658
HLT_DoubleMu3_4_Dimuon5_Bs_Central_v4,9,hltDimuonL1Filtered0,HLTMuonL1Filter,-81,17,0,4,1.05,0.305433,0.105658
HLT_DoubleMu3_4_Dimuon5_Bs_Central_v4,9,hltDimuonL1Filtered0,HLTMuonL1Filter,-81,18,0,3.5,-0.15,2.31256,0.105658
HLT_DoubleMu3_4_Dimuon5_Bs_Central_v4,22,hltDimuonL2PreFiltered0,HLTMuonL2PreFilter,83,0,13,6.58146,1.53501,-3.07805,1.68587e-07
HLT_DoubleMu3_4_Dimuon5_Bs_Central_v4,22,hltDimuonL2PreFiltered0,HLTMuonL2PreFilter,83,1,13,13.8648,1.09025,0.137407,0
HLT_DoubleMu3_4_Dimuon5_Bs_Central_v4,22,hltDimuonL2PreFiltered0,HLTMuonL2PreFilter,83,2,13,3.9786,-0.173034,1.58793,0
HLT_DoubleMu3p5_4_Dimuon5_Bs_Central_v4,7,hltL1sL1DoubleMu33HighQ,HLTLevel1GTSeed,-81,16,0,7,1.55,-2.79253,0.105658
HLT_DoubleMu3p5_4_Dimuon5_Bs_Central_v4,7,hltL1sL1DoubleMu33HighQ,HLTLevel1GTSeed,-81,17,0,4,1.05,0.305433,0.105658
HLT_DoubleMu3p5_4_Dimuon5_Bs_Central_v4,7,hltL1sL1DoubleMu33HighQ,HLTLevel1GTSeed,-81,18,0,3.5,-0.15,2.31256,0.105658
HLT_DoubleMu3p5_4_Dimuon5_Bs_Central_v4,9,hltDimuon33L1Filtered0,HLTMuonL1Filter,-81,16,0,7,1.55,-2.79253,0.105658
HLT_DoubleMu3p5_4_Dimuon5_Bs_Central_v4,9,hltDimuon33L1Filtered0,HLTMuonL1Filter,-81,17,0,4,1.05,0.305433,0.105658
HLT_DoubleMu3p5_4_Dimuon5_Bs_Central_v4,9,hltDimuon33L1Filtered0,HLTMuonL1Filter,-81,18,0,3.5,-0.15,2.31256,0.105658
HLT_DoubleMu3p5_4_Dimuon5_Bs_Central_v4,22,hltDimuon33L2PreFiltered0,HLTMuonL2PreFilter,83,0,13,6.58146,1.53501,-3.07805,1.68587e-07
HLT_DoubleMu3p5_4_Dimuon5_Bs_Central_v4,22,hltDimuon33L2PreFiltered0,HLTMuonL2PreFilter,83,1,13,13.8648,1.09025,0.137407,0
