pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
6.45107,-1,0.000591756,0.00227506,-0.0547297,-3.07277,1.54358,0
13.6121,-1,0.000708982,0.000600466,-0.0355829,0.121662,1.09193,0
3.46199,-1,0.000688751,0.000610457,-0.0307411,1.23935,-0.141158,0
