pt,charge,pos_x,pos_y,pos_z,phi,eta,calo_energy
7.05754,-1,0.000726231,0.000627939,0.0195781,-3.0534,1.53344,0
15.174,-1,0.00071792,0.000558357,0.000701138,0.153138,1.08948,0
4.35123,-1,0.000715772,0.000603596,-0.0277642,1.57806,-0.157929,0
