pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
37.7513,1,0.000744434,0.000607257,0.065462,-1.42084,-0.403501,0
36.4865,-1,0.000727813,0.00060969,0.0654555,0.875741,-0.338275,0
