pt,charge,pos_x,pos_y,pos_z,phi,eta,calo_energy
39.2208,1,0.000724634,0.00059666,0.0762959,-1.42193,-0.408064,0
37.887,-1,0.000767401,0.000581937,0.0316033,0.880317,-0.332856,0
