pos_1_x,pos_1_y,pos_1_z,dir_1_x,dir_1_y,dir_1_z,pos_2_x,pos_2_y,pos_2_z,dir_2_x,dir_2_y,dir_2_z
0.376414,-4.13675,-1.6701,1.91979,-36.2476,-15.3028,0.568435,-7.1942,-2.95765,2.46432,-34.4221,-14.4613
3.50563,4.92905,-2.02111,24.761,36.1934,-15.3569,4.17566,5.90527,-2.43196,22.4187,32.5186,-13.7202
0.000747431,0.000501242,0.0654569,-2.73763,-0.382789,-10.7362,-0.792953,-0.254919,-3.16813,-2.42882,-1.24851,-10.5181
0.000699691,0.000713487,0.120009,-0.887571,-0.306519,-3.68883,-0.788958,0.141709,-3.16813,-0.689263,0.541718,-3.48981
0.000716065,0.000656552,0.0654088,-9.0696,-2.97721,-2.96987,-1.2386,-0.303416,-0.331915,-9.3796,-1.55022,-2.95715
0.000738869,0.000587032,0.0655306,-7.0881,-2.316,-2.33182,-1.16764,-0.512664,-0.334182,-6.47914,-3.64233,-2.32443
0.000743012,0.000587754,0.119515,-0.766953,-0.259758,-0.160609,-0.115918,-1.26994,-0.200104,0.689483,-0.369187,-0.155129
0.000727646,0.000624159,0.119528,-0.929908,-0.447397,-0.389133,-0.413467,-1.20633,-0.415169,0.456625,-0.897924,-0.379591
0.000963103,0.00020153,0.119399,-0.695675,-0.390391,-0.152792,0.168408,-1.26405,-0.19471,0.749756,-0.181032,-0.148423
0.000796438,0.000513373,-0.0266286,-0.629062,-0.469842,-1.52005,0.32342,-1.21161,-3.16813,0.650587,-0.0714148,-1.31369
0.000724572,0.000618265,0.11958,-1.67546,-1.44628,-4.62084,-0.634789,-1.106,-2.59145,-0.400885,-2.12373,-4.50404
0.000573019,0.000754592,-0.0262709,-0.510599,-0.534003,-1.05968,-1.0335,0.747029,-2.73492,0.337657,0.602581,-1.03911
0.000722022,0.000614482,0.119616,-0.817012,-1.11245,-0.769632,-1.18695,-0.466204,-0.625647,-1.32831,0.258014,-0.748027
0.000617512,0.000681227,0.00460258,-0.598413,-0.902167,-0.265236,-1.24094,-0.293716,-0.343688,-0.91226,0.528089,-0.262223
0.000690127,0.00062726,0.119556,-1.43877,-2.81149,-1.90749,-0.828101,-0.969762,-0.659474,-2.52693,-1.84265,-1.89281
0.000436217,0.000661998,0.00597435,-0.225432,-1.22777,3.87801,-0.588666,-0.78368,3.16813,-1.0373,-0.531861,3.6368
0.000521885,0.000598952,0.119211,0.0150418,-0.84328,-0.811323,1.14178,-0.567909,-1.42897,0.634494,0.479695,-0.789437
0.000439966,0.000565946,0.119576,0.107032,-0.865574,-0.55996,-0.996531,-0.795679,-0.886343,-0.767978,0.301749,-0.545679
0.000742658,0.00060699,0.0654432,5.63857,-37.3184,-15.6387,0.16692,-1.26425,-0.463207,4.18669,-37.4628,-15.6199
0.000782429,0.000618216,0.119751,0.413876,-1.1949,-2.6063,-0.352786,-1.22545,-2.6916,-0.947635,-0.76851,-2.5407
0.000757009,0.000643238,-0.0469063,1.13329,-1.22566,-0.022935,0.370506,-1.22021,-0.0637026,-0.264459,-1.63263,-0.0207234
0.000765813,0.000642967,0.0654672,1.18395,-1.04249,-2.83714,0.462768,-1.18829,-2.32374,-0.159763,-1.52759,-2.7792
0.000764037,0.000639906,0.120032,0.985134,-0.692021,-3.64603,1.04078,-0.100066,-3.16813,1.04004,0.44431,-3.41719
0.000757808,0.00065388,0.00472266,0.716099,-0.484654,1.16203,1.15346,0.543806,2.09906,0.0596302,0.803207,1.10756
