pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z
29.3626,0.72165,-2.68605,-1,0.00071998,0.000610768,0.0766135,-26.3683,-12.9181,23.0772
37.7227,1.1153,1.61427,-1,0.000715764,0.000650035,0.0766355,-1.63931,37.687,51.3532
28.055,0.620279,-2.20474,1,0.000727164,0.000630765,0.0766523,-16.6178,-22.6038,18.5395
36.5958,1.18924,-1.41466,1,0.000797961,0.000664676,0.0765882,5.6909,-36.1506,54.5301
