energy,et,eta,phi,pos_x,pos_y,pos_z,hadronicOverEm,hadronicDepth1OverEcal,hadronicDepth2OverEcal,e1x5,e2x5,e3x3,e5x5,maxEnergyXtal,sigmaEtaEta,sigmaIetaIeta,r1x5,r2x5,r9,ecalRecHitSumEtConeDR04,hcalTowerSumEtConeDR04,hcalDepth1TowerSumEtConeDR04,hcalDepth2TowerSumEtConeDR04,trkSumPtSolidConeConeDR04,trkSumPtHollowConeDR04,nTrkSolidConeDR04,nTrkHollowConeDR04,ecalRecHitSumEtDR03,hcalTowerSumEtDR03,hcalDepth1TowerSumEtDR03,hcalDepth2TowerSumEtDR03,trkSumPtSolidConeDR03,trkSumPtHollowConeDR03,nTrkSolidConeDR03,nTrkHollowConeDR03
62.5684,36.935,1.11886,1.62175,0.000710483,0.000618437,0.0766403,0,0,0,51.8761,54.4176,54.1618,57.5979,33.0121,0.00820475,0.00688711,0.90066,0.944784,0.896423,2.21908,0.64179,0.64179,0,1.1619,1.1619,2,2,1.78484,0,0,0,0,0,0,0
62.3202,34.7229,1.18942,-1.43582,0.000710483,0.000618437,0.0766403,0,0,0,40.8173,46.3296,38.1288,48.7779,24.6692,0.0076299,0.00784141,0.836799,0.949808,0.631472,2.65205,0.685532,0.685532,0,0.280771,0.280771,1,1,1.26236,0,0,0,0.280771,0.280771,1,1
36.9511,29.0283,0.72298,-2.65721,0.000710483,0.000618437,0.0766403,0,0,0,28.547,33.431,34.001,34.8955,25.5039,0.00947409,0.00978973,0.818071,0.958032,0.92291,3.48303,0.654767,0.654767,0,0.577501,0.307938,2,1,1.38913,0,0,0,0.577501,0.307938,2,1
33.1306,27.6269,0.621179,-2.2338,0.000710483,0.000618437,0.0766403,0,0,0,19.8336,31.8828,27.7065,32.6076,12.312,0.00863448,0.00887181,0.608252,0.977772,0.8326,3.60459,0.654767,0.654767,0,0,0,0,0,2.67035,0.654767,0.654767,0,0,0,0,0
