energy,eta,phi,time,detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
0.0706252,-0.0435,-3.09796,-18.6524,1107312805,-1.80583,-0.15799,0,-1.81273,-2.73714e-07,0,-1.81273,-2.73714e-07,-0.157906,-1.80583,-0.15799,-0.157906,-2.87975,-0.251946,0,-2.89075,-4.36491e-07,0,-2.89075,-4.36491e-07,-0.251813,-2.87975,-0.251946,-0.251813
0.157731,-0.1305,-0.567232,23.5374,1107312962,1.56987,-0.906363,-0.157906,1.4849,-1.03974,-0.157906,1.4849,-1.03974,-0.317008,1.56987,-0.906363,-0.317008,2.50346,-1.44538,-0.251813,2.36796,-1.65807,-0.251813,2.36796,-1.65807,-0.505533,2.50346,-1.44538,-0.505533
0.187286,-0.3045,0.479966,6.92661,1107313158,1.56987,0.906363,-0.478511,1.64289,0.766091,-0.478511,1.64289,0.766091,-0.643638,1.56987,0.906363,-0.643638,2.50346,1.44538,-0.763081,2.61991,1.22168,-0.763081,2.61991,1.22168,-1.02641,2.50346,1.44538,-1.02641
0.434073,-0.3045,0.567232,5.862,1107313159,1.4849,1.03974,-0.478511,1.56987,0.906363,-0.478511,1.56987,0.906363,-0.643638,1.4849,1.03974,-0.643638,2.36796,1.65807,-0.763081,2.50346,1.44538,-0.763081,2.50346,1.44538,-1.02641,2.36796,1.65807,-1.02641
1.54842,-0.3915,0.916298,6.90899,1107313291,1.03974,1.4849,-0.643638,1.1652,1.38863,-0.643638,1.1652,1.38863,-0.81364,1.03974,1.4849,-0.81364,1.65807,2.36796,-1.02641,1.85814,2.21444,-1.02641,1.85814,2.21444,-1.29751,1.65807,2.36796,-1.29751
0.454184,-0.3915,2.83616,2.44506,1107313313,-1.75096,0.469168,-0.643638,-1.7034,0.619989,-0.643638,-1.7034,0.619989,-0.81364,-1.75096,0.469168,-0.81364,-2.79225,0.748182,-1.02641,-2.71642,0.988695,-1.02641,-2.71642,0.988695,-1.29751,-2.79225,0.748182,-1.29751
0.623683,-0.6525,0.654498,7.89222,1107313672,1.38863,1.1652,-1.17347,1.4849,1.03974,-1.17347,1.4849,1.03974,-1.36601,1.38863,1.1652,-1.36601,2.21444,1.85814,-1.87132,2.36796,1.65807,-1.87132,2.36796,1.65807,-2.17838,2.21444,1.85814,-2.17838
2.40437,-0.6525,0.741765,3.26428,1107313673,1.28179,1.28179,-1.17347,1.38863,1.1652,-1.17347,1.38863,1.1652,-1.36601,1.28179,1.28179,-1.36601,2.04407,2.04407,-1.87132,2.21444,1.85814,-1.87132,2.21444,1.85814,-2.17838,2.04407,2.04407,-2.17838
0.192805,-0.7395,0.567232,6.12669,1107313799,1.4849,1.03974,-1.36601,1.56987,0.906363,-1.36601,1.56987,0.906363,-1.56891,1.4849,1.03974,-1.56891,2.36796,1.65807,-2.17838,2.50346,1.44538,-2.17838,2.50346,1.44538,-2.50194,2.36796,1.65807,-2.50194
0.0993002,-0.7395,0.829031,24.6511,1107313802,1.1652,1.38863,-1.36601,1.28179,1.28179,-1.36601,1.28179,1.28179,-1.56891,1.1652,1.38863,-1.56891,1.85814,2.21444,-2.17838,2.04407,2.04407,-2.17838,2.04407,2.04407,-2.50194,1.85814,2.21444,-2.50194
