isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000711353,0.000555591,-0.0408447,1.19267e-05,3.17596e-05,2.32578e-05,37.1031,54.7721
1,0,0.000739953,0.000597188,-0.0816768,2.76851e-05,1.96479e-05,2.26332e-05,48.8888,62.506
1,0,0.000740029,0.000567927,-0.0296625,3.64071e-05,2.60719e-05,3.49064e-05,49.0245,55.1881
1,0,0.00072944,0.000578581,0.0178524,2.93811e-05,3.06744e-05,4.13639e-05,42.1415,69.3359
1,0,0.00074448,0.000591659,0.0365506,5.37312e-05,3.74419e-05,5.46287e-05,24.7101,31.8867
1,0,0.000753063,0.000537329,-0.0100906,3.87507e-05,5.1763e-05,5.53186e-05,24.326,21.7513
1,0,0.0007175,0.000583716,0.0313692,8.92202e-05,7.13955e-05,7.64166e-05,14.2019,11.9849
1,0,0.00079804,0.000580879,-0.0846494,8.27936e-05,0.000105364,9.80966e-05,10.7736,12.2923
1,0,0.000602175,0.000608776,-0.00593447,0.000115166,0.000105657,0.000128812,6.84153,8.45219
