isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000683349,0.000601088,-0.0734805,1.89932e-05,2.27865e-05,2.48031e-05,100.498,111.901
1,0,0.000706394,0.000573124,0.0995543,1.94478e-05,2.35888e-05,2.588e-05,29.8067,43.4493
1,0,0.000669047,0.0006447,-0.0682389,2.28503e-05,2.7016e-05,2.89787e-05,40.6206,43.3637
1,0,0.000691477,0.000629727,0.0286438,2.5166e-05,2.60047e-05,3.07261e-05,53.969,66.2615
1,0,0.000714725,0.00059497,0.00826434,2.68089e-05,2.51509e-05,3.25073e-05,64.6441,85.0984
1,0,0.000721737,0.000623534,-0.0364895,4.46904e-05,3.91331e-05,5.42394e-05,32.5293,47.4844
1,0,0.000755332,0.000670034,-0.020474,3.31817e-05,3.10493e-05,3.63375e-05,35.3132,59.0731
1,0,0.000638928,0.000588102,-0.0432324,3.82722e-05,3.74062e-05,4.15114e-05,44.6708,58.0004
1,0,0.000808713,0.000589349,0.0271371,6.46563e-05,6.70456e-05,0.000181469,19.2443,22.0555
1,0,0.000698894,0.000567717,0.0781075,4.66623e-05,4.02823e-05,4.95957e-05,12.4637,28.2628
1,0,0.000711017,0.000706623,-0.0333943,4.06363e-05,5.57902e-05,6.00635e-05,32.3944,29.4847
1,0,0.000645787,0.000657036,0.0333158,5.41087e-05,4.19314e-05,5.74506e-05,14.7287,24.1895
1,0,0.000673457,0.000668479,0.0195124,4.80168e-05,4.95158e-05,5.91589e-05,37.1094,41.7174
1,0,0.000747918,0.000583213,-0.041725,5.58016e-05,5.38285e-05,9.53392e-05,22.5541,26.2591
1,0,0.000706365,0.000672743,0.0232259,6.24161e-05,6.36854e-05,9.05592e-05,45.2266,56.2255
1,0,0.000788704,0.000640087,-0.0150526,7.67836e-05,5.48619e-05,7.50227e-05,10.8339,20.3899
1,0,0.000677713,0.000611856,0.00667457,8.17153e-05,6.98878e-05,7.92703e-05,17.9522,17.9302
1,0,0.000821944,0.000529718,0.0850873,0.000142121,0.000194631,0.000585301,4.99922,4.65171
1,0,0.00071708,0.00073571,-0.0668028,0.000104636,0.000172185,0.000135185,14.5932,12.236
1,0,0.000822326,0.00059138,0.0422039,0.000263657,0.000140544,0.000162871,4.91117,4.63155
1,0,0.000351708,0.00105084,0.0547821,0.000222176,0.000270496,0.000306775,0.000167639,0.942974
