detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
576290816,-3.22698,2.6656,1.24906,-3.22785,2.66515,-1.26194,-4.32257,0.779949,-1.26122,-4.32171,0.780403,1.24978,-3.54003,2.84739,1.24913,-3.5409,2.84693,-1.26187,-4.63562,0.961733,-1.26115,-4.63475,0.962187,1.24985
580747264,-4.94904,1.54878,1.2488,-4.95044,1.55041,-1.2622,-4.95479,-1.11759,-1.26393,-4.9534,-1.11922,1.24707,-5.31104,1.54937,1.249,-5.31244,1.551,-1.262,-5.31679,-1.117,-1.26373,-5.3154,-1.11863,1.24727
584941568,-6.02363,1.36125,1.24757,-6.02539,1.36109,-1.26343,-6.02608,-1.79811,-1.26322,-6.02431,-1.79795,1.24778,-6.35062,1.36132,1.2478,-6.35239,1.36116,-1.2632,-6.35308,-1.79804,-1.26299,-6.35131,-1.79788,1.24801
588873728,-5.52901,4.49976,1.2481,-5.52907,4.4984,-1.2629,-7.61676,0.896249,-1.26089,-7.61669,0.897613,1.25011,-5.81107,4.66323,1.24802,-5.81113,4.66187,-1.26298,-7.89881,1.05972,-1.26097,-7.89875,1.06108,1.25003
576290816,-3.22698,2.6656,1.24906,-3.22785,2.66515,-1.26194,-4.32257,0.779949,-1.26122,-4.32171,0.780403,1.24978,-3.54003,2.84739,1.24913,-3.5409,2.84693,-1.26187,-4.63562,0.961733,-1.26115,-4.63475,0.962187,1.24985
580747264,-4.94904,1.54878,1.2488,-4.95044,1.55041,-1.2622,-4.95479,-1.11759,-1.26393,-4.9534,-1.11922,1.24707,-5.31104,1.54937,1.249,-5.31244,1.551,-1.262,-5.31679,-1.117,-1.26373,-5.3154,-1.11863,1.24727
584941568,-6.02363,1.36125,1.24757,-6.02539,1.36109,-1.26343,-6.02608,-1.79811,-1.26322,-6.02431,-1.79795,1.24778,-6.35062,1.36132,1.2478,-6.35239,1.36116,-1.2632,-6.35308,-1.79804,-1.26299,-6.35131,-1.79788,1.24801
588873728,-5.52901,4.49976,1.2481,-5.52907,4.4984,-1.2629,-7.61676,0.896249,-1.26089,-7.61669,0.897613,1.25011,-5.81107,4.66323,1.24802,-5.81113,4.66187,-1.26298,-7.89881,1.05972,-1.26097,-7.89875,1.06108,1.25003
576290816,-3.22698,2.6656,1.24906,-3.22785,2.66515,-1.26194,-4.32257,0.779949,-1.26122,-4.32171,0.780403,1.24978,-3.54003,2.84739,1.24913,-3.5409,2.84693,-1.26187,-4.63562,0.961733,-1.26115,-4.63475,0.962187,1.24985
580747264,-4.94904,1.54878,1.2488,-4.95044,1.55041,-1.2622,-4.95479,-1.11759,-1.26393,-4.9534,-1.11922,1.24707,-5.31104,1.54937,1.249,-5.31244,1.551,-1.262,-5.31679,-1.117,-1.26373,-5.3154,-1.11863,1.24727
584941568,-6.02363,1.36125,1.24757,-6.02539,1.36109,-1.26343,-6.02608,-1.79811,-1.26322,-6.02431,-1.79795,1.24778,-6.35062,1.36132,1.2478,-6.35239,1.36116,-1.2632,-6.35308,-1.79804,-1.26299,-6.35131,-1.79788,1.24801
588873728,-5.52901,4.49976,1.2481,-5.52907,4.4984,-1.2629,-7.61676,0.896249,-1.26089,-7.61669,0.897613,1.25011,-5.81107,4.66323,1.24802,-5.81113,4.66187,-1.26298,-7.89881,1.05972,-1.26097,-7.89875,1.06108,1.25003
