detid,fraction,front_1,front_2,front_3,front_4,back_1,back_2,back_3,back_4
838873853,1,-0.587596,-1.1503,-0.589926,-0.59159,-1.15723,-0.56883,-0.610577,-1.14629,-0.56883,-0.606464,-1.13942,-0.589926,-0.694313,-1.33548,-0.67498,-0.69897,-1.34356,-0.650384,-0.721211,-1.33074,-0.650384,-0.716416,-1.32274,-0.67498
838873341,1,-0.587596,-1.1503,-0.565387,-0.591418,-1.15693,-0.544164,-0.610406,-1.14599,-0.544164,-0.606464,-1.13942,-0.565387,-0.694989,-1.33665,-0.646959,-0.699446,-1.34438,-0.622215,-0.721687,-1.33157,-0.622215,-0.717091,-1.32391,-0.646959
838874365,1,-0.587596,-1.1503,-0.621349,-0.591761,-1.15752,-0.60039,-0.610773,-1.14657,-0.60039,-0.606465,-1.13942,-0.621349,-0.693639,-1.3343,-0.709718,-0.698465,-1.34268,-0.685425,-0.720624,-1.32991,-0.685425,-0.715632,-1.32163,-0.709718
838874877,1,-0.587596,-1.1503,-0.646197,-0.591923,-1.1578,-0.62537,-0.610935,-1.14685,-0.62537,-0.606465,-1.13942,-0.646196,-0.692939,-1.33309,-0.737862,-0.697954,-1.34179,-0.713722,-0.720113,-1.32902,-0.713722,-0.714932,-1.32042,-0.737862
838872829,1,-0.587596,-1.1503,-0.540994,-0.591246,-1.15663,-0.51965,-0.610233,-1.14569,-0.51965,-0.606464,-1.13942,-0.540994,-0.695636,-1.33777,-0.619063,-0.699892,-1.34516,-0.594177,-0.722133,-1.33234,-0.594177,-0.717739,-1.32503,-0.619063
838873854,1,-0.568361,-1.16138,-0.589926,-0.572237,-1.16838,-0.56883,-0.591224,-1.15744,-0.56883,-0.58723,-1.15051,-0.589926,-0.671844,-1.34843,-0.67498,-0.676363,-1.35659,-0.650384,-0.698604,-1.34377,-0.650384,-0.693947,-1.33569,-0.67498
838873342,1,-0.568361,-1.16138,-0.565387,-0.572065,-1.16808,-0.544164,-0.591053,-1.15714,-0.544164,-0.58723,-1.15051,-0.565387,-0.67252,-1.3496,-0.646959,-0.676839,-1.35741,-0.622215,-0.69908,-1.34459,-0.622215,-0.694623,-1.33686,-0.646959
838874366,1,-0.56836,-1.16138,-0.621349,-0.572381,-1.16869,-0.60039,-0.591393,-1.15773,-0.60039,-0.587229,-1.15051,-0.621348,-0.671278,-1.34719,-0.709718,-0.675939,-1.35566,-0.685425,-0.698098,-1.34289,-0.685425,-0.693271,-1.33452,-0.709718
838874878,1,-0.56836,-1.16138,-0.646196,-0.572544,-1.16897,-0.62537,-0.591556,-1.15802,-0.62537,-0.587229,-1.15051,-0.646196,-0.670578,-1.34598,-0.737862,-0.675427,-1.35477,-0.713722,-0.697586,-1.342,-0.713722,-0.692571,-1.3333,-0.737862
838872830,1,-0.568361,-1.16138,-0.540994,-0.571893,-1.16778,-0.51965,-0.59088,-1.15684,-0.51965,-0.58723,-1.15051,-0.540994,-0.673167,-1.35072,-0.619063,-0.677285,-1.35819,-0.594177,-0.699526,-1.34537,-0.594177,-0.69527,-1.33798,-0.619063
