pt,charge,pos,phi,eta
1.17603,-1,0.00103037,0.000452473,0.0136181,-2.04503,2.31601
1.07913,1,0.000756055,0.000578183,0.0164795,-2.38502,-2.064
1.29825,-1,0.0128464,-0.00615414,0.2334,-2.0797,2.14952
