detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
604049984,0.484933,0.887278,-5.78175,0.201832,0.990407,-5.78144,0.611768,2.56522,-5.78106,1.18398,2.35677,-5.78168,0.484798,0.887349,-5.92875,0.201697,0.990478,-5.92844,0.611633,2.56529,-5.92806,1.18385,2.35684,-5.92868
604049992,0.322362,0.958164,-6.07491,0.0256763,1.01069,-6.07459,0.156623,2.63271,-6.07407,0.756295,2.52653,-6.07472,0.322212,0.958223,-6.22191,0.0255272,1.01075,-6.22159,0.156473,2.63276,-6.22107,0.756146,2.52659,-6.22172
604050496,0.484933,0.887278,-5.78175,0.201832,0.990407,-5.78144,0.611768,2.56522,-5.78106,1.18398,2.35677,-5.78168,0.484798,0.887349,-5.92875,0.201697,0.990478,-5.92844,0.611633,2.56529,-5.92806,1.18385,2.35684,-5.92868
604050504,0.322362,0.958164,-6.07491,0.0256763,1.01069,-6.07459,0.156623,2.63271,-6.07407,0.756295,2.52653,-6.07472,0.322212,0.958223,-6.22191,0.0255272,1.01075,-6.22159,0.156473,2.63276,-6.22107,0.756146,2.52659,-6.22172
604054056,0.495287,1.36576,-8.31443,-0.249972,1.43088,-8.31566,-0.461785,3.50318,-8.31732,1.0633,3.36992,-8.31478,0.495577,1.36564,-8.49489,-0.249682,1.43076,-8.49613,-0.461495,3.50307,-8.49778,1.06359,3.36981,-8.49525
604058152,-0.275093,1.63053,-9.31284,0.550931,1.55807,-9.31526,1.06175,3.36635,-9.31878,-0.463288,3.50013,-9.31431,-0.274546,1.63073,-9.13237,0.551478,1.55827,-9.13479,1.0623,3.36655,-9.13831,-0.462741,3.50033,-9.13384
604062248,-0.29457,1.82228,-10.2057,0.601642,1.74313,-10.2067,1.06266,3.3759,-10.209,-0.462302,3.51058,-10.2073,-0.294349,1.82248,-10.0252,0.601862,1.74333,-10.0262,1.06288,3.3761,-10.0286,-0.462082,3.51078,-10.0269
604049984,0.484933,0.887278,-5.78175,0.201832,0.990407,-5.78144,0.611768,2.56522,-5.78106,1.18398,2.35677,-5.78168,0.484798,0.887349,-5.92875,0.201697,0.990478,-5.92844,0.611633,2.56529,-5.92806,1.18385,2.35684,-5.92868
604049992,0.322362,0.958164,-6.07491,0.0256763,1.01069,-6.07459,0.156623,2.63271,-6.07407,0.756295,2.52653,-6.07472,0.322212,0.958223,-6.22191,0.0255272,1.01075,-6.22159,0.156473,2.63276,-6.22107,0.756146,2.52659,-6.22172
604050496,0.484933,0.887278,-5.78175,0.201832,0.990407,-5.78144,0.611768,2.56522,-5.78106,1.18398,2.35677,-5.78168,0.484798,0.887349,-5.92875,0.201697,0.990478,-5.92844,0.611633,2.56529,-5.92806,1.18385,2.35684,-5.92868
