detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838871131,1,0.202874,1.27567,-0.468607,0.204161,1.28175,-0.447065,0.225569,1.27722,-0.447065,0.224179,1.27116,-0.468606,0.248434,1.49083,-0.536045,0.249942,1.49795,-0.510795,0.275126,1.49262,-0.510795,0.273496,1.48552,-0.536045
838870619,1,0.202874,1.27567,-0.444874,0.204086,1.2814,-0.423231,0.225494,1.27686,-0.423231,0.224179,1.27116,-0.444874,0.248661,1.4919,-0.508621,0.250082,1.49861,-0.483254,0.275266,1.49328,-0.483254,0.273724,1.48659,-0.508621
838871643,1,0.202874,1.27567,-0.492617,0.204244,1.28214,-0.471046,0.225684,1.2776,-0.471046,0.22418,1.27116,-0.492617,0.248201,1.48973,-0.563617,0.249798,1.49727,-0.538467,0.274912,1.49195,-0.538468,0.273158,1.48444,-0.563617
838872155,1,0.202874,1.27567,-0.51674,0.204317,1.28249,-0.49528,0.225756,1.27795,-0.49528,0.22418,1.27116,-0.51674,0.247956,1.48857,-0.591284,0.249638,1.49651,-0.566263,0.274751,1.49119,-0.566263,0.272913,1.48329,-0.591284
838870107,1,0.202874,1.27567,-0.421251,0.204011,1.28104,-0.399514,0.225419,1.27651,-0.399514,0.224179,1.27116,-0.421251,0.248876,1.49292,-0.48129,0.250208,1.49921,-0.455811,0.275392,1.49388,-0.455811,0.273939,1.48761,-0.48129
838871132,1,0.181157,1.28027,-0.468606,0.18234,1.28637,-0.447065,0.203749,1.28184,-0.447065,0.202462,1.27576,-0.468606,0.222959,1.49622,-0.536045,0.224346,1.50337,-0.510795,0.24953,1.49804,-0.510795,0.248022,1.49092,-0.536045
838870620,1,0.181157,1.28027,-0.444874,0.182265,1.28602,-0.423231,0.203674,1.28148,-0.423231,0.202462,1.27576,-0.444874,0.223187,1.4973,-0.508621,0.224486,1.50403,-0.483254,0.24967,1.4987,-0.483254,0.248249,1.49199,-0.508621
838871644,1,0.181156,1.28027,-0.492617,0.182392,1.28677,-0.471046,0.203831,1.28223,-0.471046,0.202461,1.27576,-0.492617,0.222831,1.4951,-0.563617,0.224272,1.50268,-0.538467,0.249385,1.49736,-0.538468,0.247788,1.48981,-0.563617
838872156,1,0.181156,1.28027,-0.51674,0.182464,1.28711,-0.49528,0.203904,1.28257,-0.49528,0.202461,1.27576,-0.51674,0.222586,1.49394,-0.591284,0.224112,1.50192,-0.566263,0.249225,1.4966,-0.566263,0.247543,1.48866,-0.591284
838870108,1,0.181157,1.28027,-0.421251,0.18219,1.28566,-0.399514,0.203599,1.28113,-0.399514,0.202462,1.27576,-0.421251,0.223401,1.49831,-0.48129,0.224613,1.50463,-0.455811,0.249797,1.4993,-0.455811,0.248464,1.493,-0.48129
