et,eta,theta,phi
37.1454,-0.221111,1.79013,-2.3194
25.2803,-1.66968,2.76934,2.79873
24.4453,1.96744,0.277828,-0.633284
24.0696,3.32545,0.071882,-0.177845
23.2971,4.01095,0.0362282,2.60187
25.1123,-0.322502,1.88785,1.9722
24.5039,-0.00627044,1.57707,-1.24862
22.8705,1.48635,0.444906,2.51443
19.2476,-1.55783,2.72647,0.996238
17.311,2.0504,0.25596,1.44014
17.2988,1.49218,0.442405,-2.17504
16.5487,2.4823,0.166715,3.10252
15.7685,-3.41842,3.07609,1.13168
16.6114,-0.634274,2.16638,-0.585414
15.5258,3.14532,0.0860529,-2.25611
13.7553,1.35648,0.504173,0.593863
12.8437,4.72773,0.0176927,-1.30766
12.2222,-3.47621,3.07976,-0.383766
12.0486,4.22142,0.0293536,0.952505
11.0574,-2.04788,2.88499,-1.44299
10.8292,-4.28611,3.11408,-1.38117
11.6354,0.0899824,1.48094,0.462352
10.6351,0.611612,0.994096,-0.594292
10.5947,0.75541,0.878423,1.43077
9.99363,-4.0882,3.10806,-2.61431
9.8715,3.35832,0.069559,-1.17993
9.26388,3.13836,0.0866531,1.98905
9.00182,2.94144,0.105481,0.979251
8.55808,4.76756,0.0170018,-2.26348
8.25103,-2.94345,3.03632,2.07628
9.13717,0.482102,1.10635,2.62752
8.07301,-2.58689,2.99137,0.499539
7.67503,-1.149,2.52772,2.00401
7.32331,4.70306,0.0181344,1.83712
7.08193,4.88181,0.0151663,2.80235
7.06163,4.38593,0.0249012,-0.231986
7.226,-1.01331,2.44515,-2.83275
7.01645,-1.44269,2.67752,-0.217864
6.80611,-4.44315,3.11808,2.58781
6.45539,-3.04004,3.046,-1.56774
6.2096,-4.46448,3.11857,1.49136
5.67691,1.11597,0.633158,-1.30404
5.53588,-1.03483,2.45884,-1.56478
4.25865,-2.20651,2.92231,1.75736
4.07836,0.639249,0.971104,-1.91352
3.4748,-4.18196,3.11106,0.485982
3.38459,3.89622,0.0406314,-2.80413
3.37654,-4.77481,3.12471,-0.467466
3.34445,2.26004,0.20794,-2.25696
3.16028,-2.51329,2.97994,-0.465422
3.08194,2.18618,0.223753,0.295618
