detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838868716,1,-0.899764,-0.928519,-0.350962,-0.902951,-0.931491,-0.329094,-0.917585,-0.915265,-0.329094,-0.914349,-0.912347,-0.350962,-1.06407,-1.08199,-0.399779,-1.06782,-1.08549,-0.374038,-1.08509,-1.06634,-0.374038,-1.08128,-1.0629,-0.399779
838868204,1,-0.899764,-0.928519,-0.327834,-0.902672,-0.93124,-0.305894,-0.917306,-0.915014,-0.305894,-0.914349,-0.912347,-0.327834,-1.06466,-1.08253,-0.372792,-1.06809,-1.08573,-0.346967,-1.08536,-1.06658,-0.346968,-1.08188,-1.06344,-0.372793
838869228,1,-0.899764,-0.928519,-0.374308,-0.903225,-0.931784,-0.352398,-0.917882,-0.915533,-0.352398,-0.914349,-0.912347,-0.374308,-1.06349,-1.08136,-0.42688,-1.06755,-1.08518,-0.4012,-1.08479,-1.06607,-0.4012,-1.08065,-1.06233,-0.42688
838869740,1,-0.899764,-0.928519,-0.397732,-0.903497,-0.932029,-0.375905,-0.918153,-0.915778,-0.375905,-0.914349,-0.912347,-0.397732,-1.06281,-1.08075,-0.454045,-1.06719,-1.08486,-0.428462,-1.08443,-1.06574,-0.428462,-1.07997,-1.06172,-0.454045
838867692,1,-0.899764,-0.928519,-0.304781,-0.902392,-0.930988,-0.282776,-0.917027,-0.914762,-0.282776,-0.914349,-0.912347,-0.304781,-1.06521,-1.08302,-0.345868,-1.0683,-1.08593,-0.319967,-1.08558,-1.06677,-0.319967,-1.08242,-1.06393,-0.345868
838868717,1,-0.882576,-0.943012,-0.350962,-0.885708,-0.946041,-0.329094,-0.9009,-0.930336,-0.329094,-0.897717,-0.927359,-0.350962,-1.04415,-1.0993,-0.399779,-1.04783,-1.10287,-0.374038,-1.06576,-1.08433,-0.374038,-1.06202,-1.08083,-0.399779
838868205,1,-0.882576,-0.943012,-0.327834,-0.885438,-0.945781,-0.305894,-0.90063,-0.930075,-0.305894,-0.897717,-0.927359,-0.327834,-1.04472,-1.09986,-0.372792,-1.04809,-1.10312,-0.346967,-1.06602,-1.08458,-0.346968,-1.0626,-1.08139,-0.372793
838869229,1,-0.882576,-0.943012,-0.374308,-0.885996,-0.946319,-0.352398,-0.90121,-0.93059,-0.352398,-0.897718,-0.927359,-0.374308,-1.04354,-1.09871,-0.42688,-1.04754,-1.10259,-0.4012,-1.06544,-1.08409,-0.4012,-1.06135,-1.0803,-0.42688
838869741,1,-0.882576,-0.943012,-0.397732,-0.886259,-0.946573,-0.375905,-0.901473,-0.930845,-0.375905,-0.897718,-0.927359,-0.397732,-1.04288,-1.09808,-0.454045,-1.0472,-1.10225,-0.428462,-1.0651,-1.08375,-0.428462,-1.06069,-1.07967,-0.454045
838867693,1,-0.882576,-0.943012,-0.304781,-0.885167,-0.945519,-0.282776,-0.90036,-0.929813,-0.282776,-0.897717,-0.927359,-0.304781,-1.04525,-1.10037,-0.345868,-1.0483,-1.10333,-0.319967,-1.06624,-1.08479,-0.319967,-1.06313,-1.0819,-0.345868
838868718,1,-0.867143,-0.958966,-0.350962,-0.870224,-0.962049,-0.329094,-0.885416,-0.946343,-0.329094,-0.882284,-0.943314,-0.350962,-1.02598,-1.11808,-0.399779,-1.02961,-1.12171,-0.374038,-1.04754,-1.10317,-0.374038,-1.04386,-1.09961,-0.399779
838868206,1,-0.867143,-0.958966,-0.327834,-0.869954,-0.961788,-0.305894,-0.885146,-0.946082,-0.305894,-0.882284,-0.943314,-0.327834,-1.02656,-1.11864,-0.372792,-1.02987,-1.12196,-0.346968,-1.0478,-1.10342,-0.346968,-1.04443,-1.10016,-0.372793
838869230,1,-0.867142,-0.958967,-0.374308,-0.870488,-0.96235,-0.352398,-0.885703,-0.946621,-0.352398,-0.882284,-0.943314,-0.374308,-1.02543,-1.11743,-0.42688,-1.02935,-1.12139,-0.4012,-1.04725,-1.10289,-0.4012,-1.04324,-1.09901,-0.42688
838869742,1,-0.867142,-0.958967,-0.397732,-0.870751,-0.962605,-0.375905,-0.885966,-0.946876,-0.375905,-0.882284,-0.943314,-0.397732,-1.02478,-1.11679,-0.454045,-1.02901,-1.12106,-0.428462,-1.04691,-1.10256,-0.428462,-1.04259,-1.09838,-0.454045
