et,eta,theta,phi
310.657,1.11256,0.635181,-2.40689
246.098,-0.560364,2.10395,0.905114
98.8409,1.71519,0.35605,0.660455
61.0826,-1.34473,2.63172,0.104778
37.0393,1.95328,0.281738,-2.22248
20.089,-2.0459,2.88449,2.0922
17.078,1.47244,0.450929,2.13224
14.7012,3.48857,0.0610698,-1.25733
12.8373,2.39294,0.182216,-0.803298
13.5594,-0.728713,2.24245,2.11976
12.8002,-1.07191,2.4819,-1.63145
12.4401,-0.238953,1.80751,-2.77159
11.2722,-2.89572,3.03119,-1.13257
10.9856,-0.356644,1.92011,-0.0976711
10.0978,-3.94702,3.10297,-3.13924
10.0091,1.88443,0.301525,3.01981
8.84863,2.86802,0.113501,1.27825
8.69898,-3.91729,3.10181,1.08175
8.28258,3.10623,0.0894791,-2.80508
8.01306,3.77164,0.0460206,2.89124
7.32125,4.43057,0.0238143,-2.07488
7.28588,-3.34698,3.07124,0.0853436
7.89832,0.0877808,1.48313,-1.1011
6.99046,-3.94871,3.10304,-1.92061
6.54985,-4.75517,3.12438,2.5746
6.49013,-2.91833,3.03365,-2.40696
5.45605,1.12283,0.629113,-0.184554
5.24993,-1.88702,2.84083,0.970285
4.95922,4.65005,0.0191216,-0.64796
4.86465,-1.51521,2.70895,-3.05755
4.5856,3.88536,0.0410751,0.217956
4.04548,2.89785,0.110171,-1.92829
4.00689,-3.07032,3.04885,2.05068
3.86718,-1.57385,2.73289,-2.2159
3.75525,2.86554,0.113781,2.43109
3.66907,-2.42291,2.96473,0.434969
3.62032,4.50104,0.0221939,2.05317
