eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
-1.72808,3.13912,1.68445,-1,0,0,1.23311,0,0.702874,0.702874,0,0,,-999,0,0,,,1
-2.48859,1.515,1.57115,1,0,0.63381,1.85149,0.086221,5.03891,1.44357,1.14917,0,,-999,0,0,,,1
-1.20429,-1.94306,1.52481,-1,0,0.832992,0,1,0,0,0,0,,-999,0,0,,,1
-1.17641,-2.45998,1.80235,1,0,1.0556,0.707698,0.594125,0.361547,0.361547,0,0,,-999,0,0,,,1
-0.148128,-0.0822083,1.55709,1,0,1.16438,4.48463,0.218566,2.90438,2.90438,0,0,,-999,0,0,,,1
-0.341925,-2.85893,1.50293,1,0,1.18028,0,1,0,0,0,0.495648,,-999,0,0,,,1
-0.365074,-1.88978,2.48228,-1,0.703933,0.862037,2.21993,0.432211,0.887296,0.887296,0.887296,0.33528,,-999,0,0,,,1
2.10739,0.222467,1.77013,1,0.78428,1.00487,0,1,0,0,0,0.460892,,-999,0,0,,,1
1.93173,2.06982,2.74677,-1,1.30611,1.2011,1.58832,0.412172,0.967721,0.574404,0.861191,0.448277,,-999,0,0,,,1
1.62254,0.759361,0.632997,1,1.28535,1.92093,0.142298,0.88977,0.542496,0.285431,0.542496,0.800585,,-999,0,0,,,1
0.256269,0.861189,1.944,-1,2.84257,0.640515,0.722074,0.400672,0.660492,0.41857,0,0,,-999,0,0,,,1
-0.972534,1.60588,7.03654,1,0.928422,2.55957,0.574311,0.79794,0.240127,0.0825227,0.0825227,0.867301,,-999,0,0,,,1
-0.308007,-1.15827,5.62555,1,4.78409,1.1077,3.46474,0.238558,1.26757,0.610705,0.610705,0.397127,,-999,0,0,,,1
0.235263,-0.697692,1.06998,-1,4.78409,3.49844,2.31721,0.501621,4.26079,2.11111,0,1.57942,,-999,0,0,,,1
