path,slot,moduleLabel,moduleType,VID,KEY,id,pt,eta,phi,mass
HLT_PFJet260_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,131,0,252,-0.8695,0,0
HLT_PFJet260_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,132,0,252,0.8695,2.79253,0
HLT_PFJet320_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,131,0,252,-0.8695,0,0
HLT_PFJet320_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,132,0,252,0.8695,2.79253,0
HLT_PFJet320_v8,21,hltSingleJet260Regional,HLT1CaloJet,85,2,0,331.705,-1.02135,-0.141943,33.4778
HLT_PFJet320_v8,21,hltSingleJet260Regional,HLT1CaloJet,85,3,0,319.876,0.981596,2.93118,34.7193
HLT_PFJet320_v8,146,hlt1PFJet320,HLT1PFJet,85,275,0,345.589,1.00009,2.94002,33.9938
HLT_Jet370_NoJetID_v15,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,131,0,252,-0.8695,0,0
HLT_Jet370_NoJetID_v15,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,132,0,252,0.8695,2.79253,0
HLT_PFJet400_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,131,0,252,-0.8695,0,0
HLT_PFJet400_v8,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,132,0,252,0.8695,2.79253,0
HLT_PFJet400_v8,21,hltSingleJet320Regional,HLT1CaloJet,85,2,0,331.705,-1.02135,-0.141943,33.4778
HLT_DiPFJetAve260_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,131,0,252,-0.8695,0,0
HLT_DiPFJetAve260_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,132,0,252,0.8695,2.79253,0
HLT_DiPFJetAve320_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,131,0,252,-0.8695,0,0
HLT_DiPFJetAve320_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,132,0,252,0.8695,2.79253,0
HLT_DiPFJetAve320_v9,21,hltSingleJet260Regional,HLT1CaloJet,85,2,0,331.705,-1.02135,-0.141943,33.4778
HLT_DiPFJetAve320_v9,21,hltSingleJet260Regional,HLT1CaloJet,85,3,0,319.876,0.981596,2.93118,34.7193
HLT_DiPFJetAve320_v9,145,hltDiPFJetAve320,HLTDiPFJetAveFilter,85,140,0,345.589,1.00009,2.94002,33.9938
HLT_DiPFJetAve320_v9,145,hltDiPFJetAve320,HLTDiPFJetAveFilter,85,141,0,313.272,-1.00407,-0.138181,27.4264
HLT_DiPFJetAve400_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,131,0,252,-0.8695,0,0
HLT_DiPFJetAve400_v9,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,132,0,252,0.8695,2.79253,0
HLT_DiPFJetAve400_v9,21,hltSingleJet320Regional,HLT1CaloJet,85,2,0,331.705,-1.02135,-0.141943,33.4778
HLT_FatDiPFJetMass750_DR1p1_Deta1p5_v9,7,hltL1sL1HTT150OrHTT175OrHTT200,HLTLevel1GTSeed,-89,137,-89,490.5,0,0,0
HLT_Jet160Eta2p4_Jet120Eta2p4_DiBTagIP3DFastPVLoose_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,131,0,252,-0.8695,0,0
HLT_Jet160Eta2p4_Jet120Eta2p4_DiBTagIP3DFastPVLoose_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,132,0,252,0.8695,2.79253,0
HLT_Jet160Eta2p4_Jet120Eta2p4_DiBTagIP3DFastPVLoose_v7,21,hltSingleBJet160Eta2p4L1FastJet,HLT1CaloJet,86,8,0,326.159,-1.02135,-0.141943,32.9181
HLT_Jet160Eta2p4_Jet120Eta2p4_DiBTagIP3DFastPVLoose_v7,21,hltSingleBJet160Eta2p4L1FastJet,HLT1CaloJet,86,9,0,314.253,0.981596,2.93118,34.109
HLT_Jet160Eta2p4_Jet120Eta2p4_DiBTagIP3DFastPVLoose_v7,22,hltDoubleBJet120Eta2p4L1FastJet,HLT1CaloJet,86,8,0,326.159,-1.02135,-0.141943,32.9181
HLT_Jet160Eta2p4_Jet120Eta2p4_DiBTagIP3DFastPVLoose_v7,22,hltDoubleBJet120Eta2p4L1FastJet,HLT1CaloJet,86,9,0,314.253,0.981596,2.93118,34.109
HLT_QuadJet50_v5,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40ORL1HTT125ORL1HTT150ORL1HTT175ORL1DoubleJetC52ORL1DoubleJetC56ORL1DoubleJetC64,HLTLevel1GTSeed,-84,131,0,252,-0.8695,0,0
HLT_QuadJet50_v5,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40ORL1HTT125ORL1HTT150ORL1HTT175ORL1DoubleJetC52ORL1DoubleJetC56ORL1DoubleJetC64,HLTLevel1GTSeed,-84,132,0,252,0.8695,2.79253,0
HLT_QuadJet50_v5,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40ORL1HTT125ORL1HTT150ORL1HTT175ORL1DoubleJetC52ORL1DoubleJetC56ORL1DoubleJetC64,HLTLevel1GTSeed,-89,137,-89,490.5,0,0,0
HLT_QuadJet50_v5,21,hltQuadCenJet50L1FastJet,HLT1CaloJet,85,8,0,326.159,-1.02135,-0.141943,32.9181
HLT_QuadJet50_v5,21,hltQuadCenJet50L1FastJet,HLT1CaloJet,85,9,0,314.253,0.981596,2.93118,34.109
HLT_QuadJet50_Jet20_v4,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40ORL1HTT125ORL1HTT150ORL1HTT175ORL1DoubleJetC52ORL1DoubleJetC56ORL1DoubleJetC64,HLTLevel1GTSeed,-84,131,0,252,-0.8695,0,0
HLT_QuadJet50_Jet20_v4,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40ORL1HTT125ORL1HTT150ORL1HTT175ORL1DoubleJetC52ORL1DoubleJetC56ORL1DoubleJetC64,HLTLevel1GTSeed,-84,132,0,252,0.8695,2.79253,0
HLT_QuadJet50_Jet20_v4,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40ORL1HTT125ORL1HTT150ORL1HTT175ORL1DoubleJetC52ORL1DoubleJetC56ORL1DoubleJetC64,HLTLevel1GTSeed,-89,137,-89,490.5,0,0,0
HLT_QuadJet50_Jet20_v4,21,hltQuadCenJet50L1FastJet,HLT1CaloJet,85,8,0,326.159,-1.02135,-0.141943,32.9181
HLT_QuadJet50_Jet20_v4,21,hltQuadCenJet50L1FastJet,HLT1CaloJet,85,9,0,314.253,0.981596,2.93118,34.109
HLT_QuadJet70_v6,7,hltL1sL1HTT150OrHTT175OrHTT200,HLTLevel1GTSeed,-89,137,-89,490.5,0,0,0
HLT_QuadJet70_v6,21,hltQuadJet70L1FastJet,HLT1CaloJet,85,8,0,326.159,-1.02135,-0.141943,32.9181
HLT_QuadJet70_v6,21,hltQuadJet70L1FastJet,HLT1CaloJet,85,9,0,314.253,0.981596,2.93118,34.109
HLT_QuadJet80_v6,7,hltL1sL1HTT150OrHTT175OrHTT200,HLTLevel1GTSeed,-89,137,-89,490.5,0,0,0
HLT_QuadJet80_v6,21,hltQuadJet80L1FastJet,HLT1CaloJet,85,8,0,326.159,-1.02135,-0.141943,32.9181
HLT_QuadJet80_v6,21,hltQuadJet80L1FastJet,HLT1CaloJet,85,9,0,314.253,0.981596,2.93118,34.109
HLT_QuadJet90_v6,7,hltL1sL1HTT150OrHTT175OrHTT200,HLTLevel1GTSeed,-89,137,-89,490.5,0,0,0
HLT_QuadJet90_v6,21,hltQuadJet90L1FastJet,HLT1CaloJet,85,8,0,326.159,-1.02135,-0.141943,32.9181
HLT_QuadJet90_v6,21,hltQuadJet90L1FastJet,HLT1CaloJet,85,9,0,314.253,0.981596,2.93118,34.109
HLT_SixJet35_v6,7,hltL1sL1HTT150OrHTT175OrHTT200,HLTLevel1GTSeed,-89,137,-89,490.5,0,0,0
HLT_SixJet35_v6,21,hltExaJet35L1FastJet,HLT1CaloJet,85,8,0,326.159,-1.02135,-0.141943,32.9181
HLT_SixJet35_v6,21,hltExaJet35L1FastJet,HLT1CaloJet,85,9,0,314.253,0.981596,2.93118,34.109
HLT_SixJet45_v6,7,hltL1sL1HTT150OrHTT175OrHTT200,HLTLevel1GTSeed,-89,137,-89,490.5,0,0,0
HLT_SixJet45_v6,21,hltExaJet45L1FastJet,HLT1CaloJet,85,8,0,326.159,-1.02135,-0.141943,32.9181
HLT_SixJet45_v6,21,hltExaJet45L1FastJet,HLT1CaloJet,85,9,0,314.253,0.981596,2.93118,34.109
HLT_SixJet50_v6,7,hltL1sL1HTT150OrHTT175OrHTT200,HLTLevel1GTSeed,-89,137,-89,490.5,0,0,0
HLT_SixJet50_v6,21,hltExaJet50L1FastJet,HLT1CaloJet,85,8,0,326.159,-1.02135,-0.141943,32.9181
HLT_SixJet50_v6,21,hltExaJet50L1FastJet,HLT1CaloJet,85,9,0,314.253,0.981596,2.93118,34.109
HLT_EightJet30_eta3p0_v5,7,hltL1sL1HTT150OrHTT175OrHTT200,HLTLevel1GTSeed,-89,137,-89,490.5,0,0,0
