et,eta,theta,phi
61.5352,-0.194518,1.7641,2.78782
43.9921,-3.01283,3.04337,2.85323
49.521,0.00598958,1.56481,-1.72948
42.7556,-3.48101,3.08006,0.511737
38.5202,2.42924,0.175754,-1.75351
38.5862,-1.25798,2.58774,-2.07916
35.3533,-1.14521,2.52553,0.16718
34.8085,1.28893,0.537783,2.20201
29.4876,-2.96434,3.03849,-1.48075
29.7947,1.45593,0.458179,0.793739
28.9216,4.09177,0.0334163,-0.259949
28.8719,-0.831889,2.32059,1.70917
24.702,1.72785,0.351662,-0.749724
23.5738,-3.45084,3.07818,-0.519664
24.5679,0.102455,1.46852,0.866647
22.4571,3.0916,0.090796,1.01411
21.7059,-2.86751,3.02803,1.68449
21.5495,4.12784,0.0322326,1.76309
21.157,-2.76381,3.01566,-2.38714
21.4462,-1.19243,2.5523,-0.838643
20.6471,-1.66859,2.76894,2.95163
19.0352,2.7751,0.124525,-0.200087
19.7223,-0.0312248,1.60202,-2.63285
17.77,-4.14237,3.10982,-2.30821
17.2044,-4.29257,3.11425,1.1937
16.5773,1.11839,0.631726,-1.97943
15.796,-2.0832,2.89381,0.625022
15.2241,3.05881,0.0938182,2.88245
15.0148,1.11308,0.634874,-3.04049
14.3173,-4.14005,3.10975,2.66187
13.4655,4.35479,0.0256889,-2.23023
13.9392,0.664512,0.950399,-0.865787
12.62,4.37498,0.0251754,2.85593
12.0743,-4.53391,3.12012,0.153835
10.6166,3.45915,0.0628924,-1.07995
11.0713,0.218459,1.35405,1.83435
10.2517,-1.91841,2.84999,-1.42392
10.0848,2.11695,0.239643,1.55919
9.84741,3.33695,0.0710605,-2.20122
9.67107,-2.24522,2.93057,-0.628626
9.62547,-1.83592,2.82532,1.62936
8.78624,0.603416,1.00098,-0.0222017
7.97037,4.70036,0.0181836,-1.03926
7.19061,-4.26808,3.11358,-1.20486
6.78279,4.79598,0.0165254,0.859337
6.75757,2.16118,0.229367,3.08374
6.29929,-1.00231,2.43806,2.68656
5.67443,3.09644,0.0903586,1.97819
4.98829,-4.92726,3.1271,-3.0784
4.16895,-1.04196,2.46332,0.963049
4.07518,2.23984,0.212152,0.555288
3.33025,3.8293,0.0434429,0.758689
3.31607,1.71046,0.357702,0.0258164
