energy,eta,phi,time,detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
1.91302,-1.76756,2.89066,-2.67617,872417084,-1.1039,0.265104,-3.19591,-1.10353,0.293626,-3.19434,-1.07576,0.293632,-3.20102,-1.07613,0.26511,-3.20259,-1.15658,0.277538,-3.40915,-1.15619,0.30744,-3.40751,-1.12707,0.307446,-3.41451,-1.12746,0.277544,-3.41615
2.2953,-1.76159,2.86436,1.54969,872417085,-1.10574,0.296375,-3.20382,-1.10533,0.324887,-3.20207,-1.07756,0.324898,-3.20875,-1.07796,0.296386,-3.21049,-1.1584,0.310187,-3.41698,-1.15798,0.340078,-3.41515,-1.12886,0.34009,-3.42215,-1.12928,0.310199,-3.42398
0.706921,-1.83961,2.98385,48.241,872417336,-1.03839,0.148647,-3.17914,-1.03821,0.177201,-3.17826,-1.01035,0.177224,-3.18456,-1.01052,0.14867,-3.18544,-1.08822,0.155554,-3.39331,-1.08803,0.18549,-3.39239,-1.05882,0.185513,-3.39899,-1.05901,0.155578,-3.39992
0.543698,-1.74344,2.61786,-0.204917,872417478,-1.0095,0.560554,-3.18321,-1.00882,0.588919,-3.17987,-0.980913,0.588969,-3.186,-0.981593,0.560605,-3.18933,-1.05771,0.586748,-3.39626,-1.057,0.616485,-3.39277,-1.02774,0.616538,-3.39919,-1.02846,0.586801,-3.40268
0.527609,-1.73217,2.59477,20.601,872417479,-1.01249,0.593432,-3.19829,-1.01179,0.621775,-3.19478,-0.983882,0.621843,-3.20091,-0.984584,0.5935,-3.20442,-1.06068,0.620995,-3.41118,-1.05995,0.650709,-3.4075,-1.03069,0.650779,-3.41392,-1.03143,0.621066,-3.4176
0.724819,-1.91909,-2.81296,-5.58826,872417832,-0.896798,-0.324897,-3.21087,-0.924812,-0.324897,-3.20527,-0.925164,-0.296386,-3.20703,-0.897149,-0.296386,-3.21263,-0.939797,-0.34009,-3.42609,-0.969167,-0.34009,-3.42023,-0.969535,-0.310199,-3.42207,-0.940166,-0.310199,-3.42794
0.883665,-1.92788,-2.84354,-9.98991,872417833,-0.895248,-0.293632,-3.20308,-0.923263,-0.293632,-3.19749,-0.923579,-0.265109,-3.19907,-0.895564,-0.265109,-3.20467,-0.938259,-0.307446,-3.4184,-0.967628,-0.307446,-3.41253,-0.96796,-0.277543,-3.41419,-0.93859,-0.277543,-3.42006
0.847059,-2.064,-3.01607,-5.1249,872418223,-0.801779,-0.117237,-3.18909,-0.8299,-0.117238,-3.18406,-0.829995,-0.0886746,-3.18459,-0.801873,-0.0886745,-3.18962,-0.840508,-0.122767,-3.40559,-0.86999,-0.122767,-3.40032,-0.87009,-0.092822,-3.40087,-0.840608,-0.0928219,-3.40615
0.713205,-1.97906,2.35822,18.5688,872419016,-0.653512,0.622362,-3.20104,-0.653017,0.650682,-3.19732,-0.624721,0.650704,-3.20125,-0.625216,0.622385,-3.20498,-0.684935,0.651302,-3.41686,-0.684416,0.680992,-3.41295,-0.654751,0.681015,-3.41708,-0.655271,0.651326,-3.42098
0.886539,-1.95658,2.33566,19.3018,872419017,-0.653036,0.651256,-3.19744,-0.652516,0.679552,-3.19354,-0.62422,0.679575,-3.19747,-0.62474,0.651279,-3.20138,-0.684434,0.681566,-3.41307,-0.683889,0.71123,-3.40898,-0.654224,0.711254,-3.41311,-0.654769,0.68159,-3.4172
1.2399,-2.33685,2.92787,10.6354,872419127,-0.622801,0.117805,-3.19076,-0.622707,0.146364,-3.19005,-0.594386,0.146364,-3.1938,-0.594481,0.117805,-3.19451,-0.653063,0.123335,-3.4086,-0.652964,0.153275,-3.40786,-0.623274,0.153275,-3.41179,-0.623373,0.123335,-3.41254
0.697168,-2.37224,2.86589,-10.0178,872419256,-0.590147,0.148647,-3.1793,-0.590058,0.177201,-3.17841,-0.56171,0.177224,-3.18195,-0.561799,0.14867,-3.18284,-0.618764,0.155554,-3.39733,-0.618671,0.18549,-3.39639,-0.588951,0.185513,-3.4001,-0.589044,0.155578,-3.40104
1.36606,-2.35811,2.8197,22.1839,872419257,-0.590062,0.177752,-3.1784,-0.589951,0.2063,-3.17733,-0.561603,0.206322,-3.18087,-0.561714,0.177775,-3.18194,-0.618674,0.186041,-3.39638,-0.618557,0.215969,-3.39525,-0.588838,0.215993,-3.39896,-0.588954,0.186064,-3.40009
1.66693,-2.34218,2.77487,10.8974,872419258,-0.589977,0.20686,-3.1775,-0.589844,0.2354,-3.17626,-0.561496,0.235423,-3.17979,-0.56163,0.206882,-3.18104,-0.618584,0.21653,-3.39543,-0.618444,0.246451,-3.39412,-0.588725,0.246474,-3.39783,-0.588864,0.216553,-3.39914
-0.764577,-2.32463,2.73151,0.045925,872419259,-0.589894,0.235972,-3.17662,-0.589739,0.264504,-3.17519,-0.561391,0.264526,-3.17873,-0.561546,0.235994,-3.18016,-0.618493,0.247022,-3.39448,-0.61833,0.276935,-3.39298,-0.588611,0.276958,-3.39669,-0.588774,0.247046,-3.39819
1.30682,-2.21854,2.537,25.8846,872419264,-0.590067,0.383543,-3.17841,-0.589823,0.412016,-3.17609,-0.561475,0.412061,-3.17963,-0.561719,0.383588,-3.18195,-0.618628,0.401486,-3.39581,-0.618372,0.431336,-3.39338,-0.588652,0.431383,-3.39709,-0.588908,0.401533,-3.39952
0.604376,-1.71483,-2.04909,16.163,872419343,-0.534787,-1.07348,-3.20627,-0.563157,-1.07336,-3.2029,-0.563776,-1.04548,-3.20911,-0.535406,-1.0456,-3.21247,-0.560208,-1.1228,-3.41916,-0.58995,-1.12268,-3.41563,-0.590599,-1.09345,-3.42213,-0.560857,-1.09357,-3.42566
1.90463,-2.41997,2.85206,-1.40474,872419384,-0.561177,0.148652,-3.18233,-0.561088,0.177206,-3.18143,-0.532719,0.177223,-3.18479,-0.532808,0.148669,-3.18569,-0.588422,0.15556,-3.40053,-0.588329,0.185495,-3.39959,-0.558587,0.185513,-3.40311,-0.55868,0.155578,-3.40405
3.12653,-2.40446,2.80387,14.5742,872419385,-0.561091,0.177757,-3.18142,-0.560981,0.206304,-3.18035,-0.532611,0.206321,-3.18371,-0.532721,0.177773,-3.18478,-0.588331,0.186046,-3.39958,-0.588216,0.215975,-3.39845,-0.558474,0.215993,-3.40198,-0.558589,0.186064,-3.4031
