eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
-1.85629,-1.39045,2.34699,1,0,0,1.24112,0.160041,0.848642,0.536398,0.536398,0.161696,,-999,0,0,,,1
-0.664401,1.7918,2.31301,-1,0,0,1.25505,0,0.932661,0.600395,0,0,,-999,0,0,,,1
-0.0180702,1.64808,1.41651,1,0,0.556049,1.23474,0.234225,2.15506,0.871725,0.871725,0.23385,,-999,0,0,,,1
-0.723748,-0.465374,1.73273,1,0.658461,0.769912,0.638447,0.702137,0.377019,0.377019,0.377019,0.379611,,-999,0,0,,,1
0.155609,0.752558,1.9502,-1,1.93911,1.06617,0.948449,0.638484,0.492186,0.492186,0,0.64451,,-999,0,0,,,1
-0.217965,-1.87309,0.509571,-1,2.37274,1.38404,1.0279,0.368723,4.80881,2.19771,0.760049,0,,-999,0,0,,,1
1.36653,2.03428,3.63732,1,4.56591,1.97607,1.75617,0.675037,0.849651,0.350447,0.175116,1.11219,,-999,0,0,,,1
-0.643892,2.76875,6.78899,1,7.2392,5.36783,3.43722,0.571206,2.02888,1.12115,1.12115,1.5657,,-999,0,0,,,1
-2.36444,-2.25996,3.79623,1,0,0.780495,2.49771,0.467552,4.80677,3.85732,0.320442,4.2209,,-999,0,0,,,1
1.97649,-1.03227,4.81924,1,0.982606,0,0.931411,0.507783,0.902885,0.363872,0,0.931437,,-0.539895,0,0,,,1
2.41041,-1.57726,4.63545,-1,0,1.53447,2.24196,0.449572,2.42909,0.955746,0.526301,1.984,,-0.838496,0,0,,,1
0.599563,-1.74477,2.4923,-1,0.992125,0.707826,0.897167,0.677962,0.57258,0.57258,0,0.737627,,-999,0,0,,,1
-0.153058,-2.701,4.79362,-1,1.87438,0,2.21502,0.5829,3.31694,2.55636,0.760582,0.171425,,-999,0,0,,,1
-1.35022,-1.99341,7.04713,1,2.63079,0,0.93948,0.266952,0.775874,0.24642,0,0,,-999,0,0,,,1
