detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838937252,1,-1.15175,0.584535,0.492617,-1.15779,0.587231,0.471046,-1.16672,0.567221,0.471046,-1.16063,0.564649,0.492617,-1.35154,0.673741,0.563617,-1.35858,0.676885,0.538468,-1.36905,0.653445,0.538468,-1.36194,0.650447,0.563617
838937764,1,-1.15175,0.584535,0.51674,-1.15811,0.587374,0.49528,-1.16704,0.567363,0.49528,-1.16063,0.564649,0.51674,-1.35046,0.67326,0.591284,-1.35787,0.676569,0.566263,-1.36834,0.65313,0.566263,-1.36086,0.649966,0.591284
838936740,1,-1.15175,0.584536,0.468606,-1.15742,0.587068,0.447065,-1.16635,0.567086,0.447065,-1.16063,0.56465,0.468606,-1.35257,0.674201,0.536045,-1.35922,0.67717,0.510795,-1.36971,0.653664,0.510795,-1.36301,0.650808,0.536045
838936228,1,-1.15175,0.584536,0.444874,-1.15709,0.586921,0.423231,-1.16602,0.566939,0.423231,-1.16063,0.56465,0.444874,-1.35357,0.674649,0.508621,-1.35983,0.677445,0.483254,-1.37033,0.653939,0.483254,-1.36401,0.651256,0.508621
838938276,1,-1.15175,0.584535,0.540994,-1.15843,0.587515,0.51965,-1.16736,0.567505,0.51965,-1.16063,0.564649,0.540994,-1.34933,0.672754,0.619063,-1.35711,0.676229,0.594177,-1.36758,0.65279,0.594177,-1.35973,0.64946,0.619063
838937253,1,-1.16295,0.565042,0.492617,-1.16903,0.567653,0.471046,-1.17726,0.547342,0.471046,-1.17113,0.544858,0.492617,-1.36433,0.650676,0.563617,-1.37142,0.65372,0.538468,-1.38106,0.629929,0.538468,-1.37391,0.627033,0.563617
838937765,1,-1.16295,0.565042,0.51674,-1.16935,0.567784,0.49528,-1.17758,0.547474,0.49528,-1.17113,0.544858,0.51674,-1.36323,0.650232,0.591284,-1.3707,0.653429,0.566263,-1.38034,0.629638,0.566263,-1.37281,0.626589,0.591284
838936741,1,-1.16295,0.565041,0.468606,-1.16867,0.567472,0.447065,-1.17689,0.547191,0.447065,-1.17113,0.544858,0.468607,-1.36533,0.651198,0.536045,-1.37203,0.654048,0.510795,-1.3817,0.63019,0.510795,-1.37495,0.627455,0.536045
838936229,1,-1.16295,0.565041,0.444874,-1.16833,0.567337,0.423231,-1.17655,0.547055,0.423231,-1.17113,0.544858,0.444874,-1.36635,0.651611,0.508621,-1.37266,0.654301,0.483254,-1.38233,0.630443,0.483254,-1.37597,0.627867,0.508621
838938277,1,-1.16295,0.565042,0.540994,-1.16967,0.567914,0.51965,-1.1779,0.547604,0.51965,-1.17113,0.544858,0.540994,-1.36208,0.649767,0.619063,-1.36992,0.653116,0.594177,-1.37957,0.629325,0.594177,-1.37167,0.626124,0.619063
838937254,1,-1.17129,0.544467,0.492617,-1.17742,0.546951,0.471046,-1.18565,0.526641,0.471046,-1.17947,0.524284,0.492617,-1.37407,0.626641,0.563617,-1.38121,0.629537,0.538467,-1.39086,0.605746,0.538468,-1.38365,0.602998,0.563617
838937766,1,-1.17129,0.544467,0.51674,-1.17774,0.547082,0.49528,-1.18597,0.526772,0.49528,-1.17947,0.524284,0.51674,-1.37297,0.626198,0.591284,-1.3805,0.629247,0.566263,-1.39014,0.605456,0.566263,-1.38255,0.602555,0.591284
838936742,1,-1.17129,0.544468,0.468607,-1.17704,0.546801,0.447065,-1.18526,0.52652,0.447065,-1.17947,0.524284,0.468606,-1.37511,0.627065,0.536045,-1.38186,0.6298,0.510795,-1.39153,0.605942,0.510795,-1.38473,0.603322,0.536045
838936230,1,-1.17129,0.544468,0.444874,-1.17671,0.546665,0.423231,-1.18493,0.526384,0.423231,-1.17947,0.524284,0.444874,-1.37613,0.627477,0.508621,-1.38248,0.630053,0.483254,-1.39215,0.606195,0.483254,-1.38575,0.603734,0.508621
838938278,1,-1.17129,0.544467,0.540994,-1.17806,0.547213,0.51965,-1.18629,0.526902,0.51965,-1.17947,0.524284,0.540994,-1.37182,0.625732,0.619063,-1.37972,0.628933,0.594177,-1.38936,0.605142,0.594177,-1.38141,0.602089,0.619063
838937255,1,-1.1818,0.524595,0.492617,-1.18796,0.526992,0.471046,-1.19548,0.506406,0.471046,-1.18927,0.504138,0.492617,-1.38604,0.603143,0.563617,-1.39323,0.605938,0.538468,-1.40204,0.581825,0.538468,-1.39479,0.57918,0.563617
838937767,1,-1.1818,0.524595,0.51674,-1.18829,0.527112,0.49528,-1.19581,0.506526,0.49528,-1.18927,0.504138,0.51674,-1.38493,0.602738,0.591284,-1.39251,0.605672,0.566263,-1.40131,0.581559,0.566263,-1.39368,0.578775,0.591284
838936743,1,-1.1818,0.524594,0.468607,-1.1876,0.526824,0.447065,-1.1951,0.506268,0.447065,-1.18927,0.504137,0.468606,-1.38707,0.60363,0.536045,-1.39386,0.606244,0.510795,-1.40269,0.582063,0.510795,-1.39585,0.579566,0.536045
