pt,charge,pos_x,pos_y,pos_z,phi,eta
1.61118,1,-0.000231267,0.00487229,0.0592104,-2.91993,-2.13825
3.07198,1,0.000740676,0.000547657,0.0536452,-2.97367,-2.13128
1.43239,-1,0.000470771,0.000230273,0.0390391,2.54841,-2.39335
8.31398,1,0.000799949,0.000683602,0.0390736,2.35362,1.82007
1.17159,-1,0.000629441,0.000666524,0.044166,1.07101,1.60367
2.09418,-1,-0.0142589,-0.0172584,0.0393633,2.4438,-2.09124
