pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
1.178,-1,0.000516917,0.000539384,-0.0530887,1.96719,-2.23924,0
12.619,1,0.000721938,0.000641798,-0.019727,3.0627,0.00057156,0
