et,eta,theta,phi
381.623,0.87157,0.792354,0.62889
376.307,1.24286,0.561852,-2.48364
51.2825,-0.864067,2.34388,-0.551592
45.6174,-1.25519,2.58628,3.07893
39.0236,-3.16213,3.05697,1.5019
38.69,1.27189,0.546577,1.98206
37.8126,-1.83496,2.82502,-1.29273
35.2444,-2.02148,2.87821,2.12315
34.4355,-3.00374,3.04247,-1.1398
31.7052,-3.24949,3.06404,2.7358
31.0663,3.19522,0.0818689,-1.57575
30.087,3.15849,0.0849284,-2.7195
30.0477,3.96338,0.0379932,1.20467
29.6164,2.12714,0.237238,-1.70805
28.0495,-3.00454,3.04255,0.269064
30.1583,0.0173482,1.55345,1.6018
25.9551,-4.4112,3.11731,2.44139
24.9154,2.64069,0.142383,-0.270005
24.7489,2.1643,0.228659,2.07613
26.7388,0.432133,1.15152,2.65405
24.6826,1.32256,0.520806,-0.719317
23.8617,-1.79062,2.81092,0.305513
22.9545,2.05647,0.254429,-3.04458
22.795,-1.36209,2.64012,1.16662
21.9157,4.11516,0.0326439,-1.41692
20.3542,-4.15271,3.11015,-0.0279865
21.3232,-0.101707,1.67233,0.428748
19.6731,3.98004,0.0373655,-0.122521
19.6744,-3.10295,3.05182,-2.44502
20.8517,-0.00441515,1.57521,-2.67998
18.3007,-4.30009,3.11446,-2.65464
18.1846,4.33028,0.0263262,-2.6095
18.1425,3.23643,0.0785678,2.20772
18.4171,-0.962505,2.41192,-1.89663
17.1054,2.83584,0.117204,1.04139
16.9468,-4.16492,3.11053,-1.26925
16.6886,-0.0623062,1.63306,-1.17129
15.6482,-0.815302,2.30838,2.22974
14.9787,0.769639,0.867521,-1.82023
13.5508,-4.23871,3.11274,1.12671
12.0851,1.99023,0.271646,0.682774
11.2322,4.29341,0.0273149,2.49251
10.1016,4.84082,0.0158008,0.701689
7.74139,-2.11031,2.90037,-0.481992
6.3877,-1.86528,2.83433,-2.38643
5.69072,5.06267,0.0126572,-2.96965
4.99685,0.407255,1.17435,-0.26616
4.71638,4.93809,0.0143363,-0.575875
4.40933,-4.98892,3.12797,-0.504436
4.24314,-5.01769,3.12835,1.20175
4.1839,2.18367,0.22431,-0.920664
4.07232,-0.788176,2.28813,0.729446
3.83618,4.86634,0.0154026,1.75239
3.70017,-2.3341,2.9484,2.97493
3.34423,1.63166,0.38633,-0.0375657
3.19893,-4.79824,3.1251,-1.79327
