detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
604018368,-1.47402,-2.352,6.75342,-2.04957,-1.86758,6.75366,-3.39343,-3.21206,6.76156,-2.56934,-3.90565,6.76122,-1.47349,-2.35146,6.93388,-2.04905,-1.86705,6.93412,-3.3929,-3.21153,6.94203,-2.56881,-3.90511,6.94168
604018376,-1.04564,-2.57165,7.02824,-1.69726,-2.19573,7.02712,-2.78439,-3.75512,7.03501,-1.85139,-4.29336,7.03661,-1.04548,-2.57084,7.20871,-1.6971,-2.19493,7.20759,-2.78423,-3.75432,7.21547,-1.85124,-4.29256,7.21708
604021960,-1.39328,-3.32735,8.30732,-2.18151,-2.87185,8.30966,-4.13953,-5.64413,8.31138,-2.81759,-6.40806,8.30746,-1.39285,-3.32754,8.48779,-2.18108,-2.87204,8.49013,-4.1391,-5.64432,8.49185,-2.81716,-6.40825,8.48793
604026056,-2.18048,-2.87047,9.3069,-1.39214,-3.32578,9.30693,-2.81569,-6.40683,9.31161,-4.13782,-5.64323,9.31155,-2.1806,-2.87069,9.12643,-1.39226,-3.326,9.12647,-2.81581,-6.40705,9.13115,-4.13794,-5.64344,9.13108
604018368,-1.47402,-2.352,6.75342,-2.04957,-1.86758,6.75366,-3.39343,-3.21206,6.76156,-2.56934,-3.90565,6.76122,-1.47349,-2.35146,6.93388,-2.04905,-1.86705,6.93412,-3.3929,-3.21153,6.94203,-2.56881,-3.90511,6.94168
604018376,-1.04564,-2.57165,7.02824,-1.69726,-2.19573,7.02712,-2.78439,-3.75512,7.03501,-1.85139,-4.29336,7.03661,-1.04548,-2.57084,7.20871,-1.6971,-2.19493,7.20759,-2.78423,-3.75432,7.21547,-1.85124,-4.29256,7.21708
604021960,-1.39328,-3.32735,8.30732,-2.18151,-2.87185,8.30966,-4.13953,-5.64413,8.31138,-2.81759,-6.40806,8.30746,-1.39285,-3.32754,8.48779,-2.18108,-2.87204,8.49013,-4.1391,-5.64432,8.49185,-2.81716,-6.40825,8.48793
604026056,-2.18048,-2.87047,9.3069,-1.39214,-3.32578,9.30693,-2.81569,-6.40683,9.31161,-4.13782,-5.64323,9.31155,-2.1806,-2.87069,9.12643,-1.39226,-3.326,9.12647,-2.81581,-6.40705,9.13115,-4.13794,-5.64344,9.13108
604018368,-1.47402,-2.352,6.75342,-2.04957,-1.86758,6.75366,-3.39343,-3.21206,6.76156,-2.56934,-3.90565,6.76122,-1.47349,-2.35146,6.93388,-2.04905,-1.86705,6.93412,-3.3929,-3.21153,6.94203,-2.56881,-3.90511,6.94168
604018376,-1.04564,-2.57165,7.02824,-1.69726,-2.19573,7.02712,-2.78439,-3.75512,7.03501,-1.85139,-4.29336,7.03661,-1.04548,-2.57084,7.20871,-1.6971,-2.19493,7.20759,-2.78423,-3.75432,7.21547,-1.85124,-4.29256,7.21708
604021960,-1.39328,-3.32735,8.30732,-2.18151,-2.87185,8.30966,-4.13953,-5.64413,8.31138,-2.81759,-6.40806,8.30746,-1.39285,-3.32754,8.48779,-2.18108,-2.87204,8.49013,-4.1391,-5.64432,8.49185,-2.81716,-6.40825,8.48793
604026056,-2.18048,-2.87047,9.3069,-1.39214,-3.32578,9.30693,-2.81569,-6.40683,9.31161,-4.13782,-5.64323,9.31155,-2.1806,-2.87069,9.12643,-1.39226,-3.326,9.12647,-2.81581,-6.40705,9.13115,-4.13794,-5.64344,9.13108
