pt,charge,pos_x,pos_y,pos_z,phi,eta
5.06645,-1,0.0100914,-0.0141734,-0.0937904,-2.57568,1.3671
2.27337,-1,0.000682431,0.000649974,0.0113843,-2.50443,1.18268
10.081,-1,0.000789474,0.0005182,0.011424,-2.4443,1.23663
1.10462,1,0.000733599,0.000691065,0.0116688,-0.333992,1.62972
0.871345,-1,0.000850271,0.000475999,0.0324393,-2.35002,2.19449
1.4528,-1,0.000690386,0.000630545,0.00636058,-2.27869,2.1511
1.32179,1,0.000579268,0.000512138,0.000403522,-0.883393,2.00763
1.31997,1,0.000715451,0.000611215,0.0698692,0.800394,-2.04634
