pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
5.48606,-1,0.000611942,0.000581131,0.00718741,-1.36881,0.0369693,0
12.0549,1,0.000714804,0.000600446,0.0219144,0.710665,-0.20481,0
