pt,charge,pos_x,pos_y,pos_z,phi,eta,calo_energy
5.16262,-1,0.000704746,0.000600224,-0.00470012,-1.37673,-0.00126076,0
35.2872,1,0.000713843,0.000584471,-0.129701,0.45817,-0.173554,0
37.8857,-1,0.000714313,0.000600579,0.0187696,0.496312,-0.156845,0
