pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
9.32803,-1,0.000735135,0.000655741,0.0270257,2.7852,-0.136085,0
16.9628,1,0.00071497,0.000601627,0.0270307,2.80904,-0.237953,0
19.6912,1,0.000732901,0.000651047,0.0269236,2.79355,-0.11237,0
1.56563,1,0.00071159,0.000977822,-0.0364786,3.13317,-2.06893,0
2.44207,-1,0.000768575,0.000644755,-0.00176148,2.21525,-1.83652,0
0.835856,-1,0.00251873,-0.00335081,-5.71671e-05,0.429052,-2.18048,0
1.65398,1,-0.000872608,0.0249164,-0.0614258,-3.07694,-2.05865,0
