eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
1.80928,1.34383,0.779396,1,0,0,0.8246,0,3.1299,1.13951,1.13951,0,,-999,0,0,,,1
-1.85325,-3.10635,2.19795,-1,0,0,0,1,0,0,0,0.590268,,-999,0,0,,,1
2.15817,-0.880228,1.04937,1,0,0.745424,1.77811,0.19457,2.62079,1.90645,0.714337,0.156283,,-999,0,0,,,1
1.36502,-0.622967,0.916093,-1,0,1.11386,0.517057,0.674061,0.678109,0.678109,0.678109,0,,-999,0,0,,,1
-1.42912,-1.11795,1.02682,-1,0,1.91452,1.89706,0.427634,3.84356,2.08946,2.08946,0,,-999,0,0,,,1
1.70097,-1.58641,4.52715,1,1.30669,0.611297,2.40152,0.124269,0.79304,0.588408,0,0,,-999,0,0,,,1
-0.144219,0.55567,0.791264,1,1.43333,1.89035,0.623834,0.611252,1.6977,0.907007,0.790697,0,,-999,0,0,,,1
-0.415085,-2.39499,1.06257,-1,7.15161,0,4.24256,0.120442,9.08814,3.77104,1.03262,0.22726,,-999,0,0,,,1
-1.27569,0.383752,0.960327,1,5.1388,4.62305,1.54067,0.53921,5.12958,1.4536,0,2.7302,,-999,0,0,,,1
-1.18843,-0.250544,46.7563,1,32.6275,5.18078,6.1555,0.690756,1.02446,0.225684,0.62722,2.08764,,-0.719661,0,0,,,1
-0.126153,2.78557,32.6001,1,36.1053,29.6138,10.5343,0.576155,1.73153,0.533847,0.921838,2.14295,,-999,0,1,,,1
0.140359,-0.0135913,3.14963,-1,0,0,2.26035,0.211111,2.13328,1.13607,1.13607,0.316769,,-999,0,0,,,1
-0.77346,1.14068,1.68223,-1,0.511395,0,0,0.56277,1.37141,0.723715,1.37141,0.193597,,-999,0,0,,,1
-0.468536,-0.933,18.291,1,0,1.17785,10.1559,0.481773,1.10284,1.02524,1.02524,0.704311,,-999,0,0,,,1
-1.28232,-2.4151,1.92148,-1,2.31958,0,1.34498,0.173368,5.69637,1.58414,1.41712,1.19469,,-999,0,0,,,1
0.837597,-1.66122,2.71644,1,2.09838,1.08698,0.76694,0.728389,2.66219,1.36348,0,0,,-999,0,0,,,1
-0.921745,-3.06763,1.90599,1,3.60036,0,1.76775,0.216486,7.74631,2.41773,0,0,,-999,0,0,,,1
0.727235,2.82654,9.04242,-1,5.15294,0.857383,0.853226,0.814036,0.465681,0.162894,0,1.74773,,-999,0,0,,,1
