isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000702402,0.000626723,-0.0393276,1.88071e-05,1.85929e-05,2.21726e-05,63.6286,95.6172
1,0,0.00071712,0.000621827,-0.0659355,2.52759e-05,2.26365e-05,4.75452e-05,40.3973,49.7853
1,0,0.000733403,0.000596384,0.0761202,3.30001e-05,2.90382e-05,3.58213e-05,43.8768,69.4805
1,0,0.000681087,0.000619083,-0.0957455,3.95511e-05,3.8479e-05,3.36392e-05,30.0924,40.3269
1,0,0.000726141,0.000616779,-0.0508946,4.44786e-05,3.65864e-05,5.36146e-05,18.4002,41.8649
1,0,0.000774006,0.000643608,-0.00551033,7.31982e-05,5.74921e-05,0.000117942,6.79954,14.5752
1,0,0.000848484,0.000605911,-0.0122106,7.96286e-05,8.61122e-05,0.000104469,13.1487,18.0951
1,0,0.000641999,0.000447425,0.00408912,9.92736e-05,0.000102506,0.000116675,11.6718,9.57005
1,0,0.000233802,2.7815e-05,0.0441694,0.000282323,0.000199123,0.000338822,0.717156,2.9148
1,0,0.000731442,0.000753635,0.033767,0.000280644,0.000171429,0.000584753,0.00324026,0.942893
