pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,pt,phi,eta,charge,chi2,ndof
0.000731521,0.000619987,0.0760923,-0.914549,-0.0286068,-0.403463,2.05959,-3.11032,-0.427778,1,18.4974,18
0.000712169,0.000631943,-0.0508673,-0.875721,-0.482097,0.0263729,1.73618,-2.63835,0.026379,1,18.4254,15
0.000758347,0.00056885,0.0761168,-0.456317,-0.289963,0.841247,1.33554,-2.57552,1.22542,1,11.066,9
0.000712035,0.000634665,0.0762358,-0.457716,-0.376695,0.805355,1.52994,-2.45299,1.11367,-1,21.1903,18
0.000790294,0.000584607,0.00428038,-0.354742,-0.777369,-0.519475,0.790153,-1.99891,-0.575621,-1,3.81169,7
0.000782267,0.000594131,-0.0395274,-0.111727,-0.304412,-0.945965,1.05731,-1.92256,-1.79194,-1,45.8842,35
0.000486403,0.000630618,-0.0393676,-0.0352899,-0.586234,0.809373,0.856167,-1.63092,1.12521,1,0.36218,1
0.00069995,0.000617788,-0.0391501,-0.0330938,-0.522031,-0.852284,1.30274,-1.63411,-1.26444,-1,6.40316,4
0.000768383,0.000615715,-0.0393431,-0.0135017,-0.878889,0.476836,0.748342,-1.58616,0.518881,-1,24.6821,14
0.000895505,0.000610619,0.0761082,6.40618e-05,-0.807335,0.590094,0.955532,-1.57072,0.67781,-1,22.6169,7
0.00073244,0.000610693,0.0765863,0.0583921,-0.340722,-0.938349,0.796363,-1.40107,-1.72405,-1,2.15905,1
0.000712205,0.000613579,-0.0394509,0.169252,-0.544051,-0.821804,0.89174,-1.26919,-1.16235,1,34.3383,9
0.000718278,0.000614993,-0.0393212,0.335177,-0.729906,-0.595729,2.13778,-1.14031,-0.6865,1,20.1398,18
0.000701303,0.000604703,-0.0392889,0.425473,-0.729492,0.53555,0.970511,-1.04279,0.597895,-1,4.1183,8
0.000754019,0.000642075,-0.0392951,0.602289,-0.765754,0.22554,1.33762,-0.904322,0.229486,1,8.77514,15
0.000798348,0.000686351,-0.0392373,0.604916,-0.665532,-0.4372,0.793269,-0.833074,-0.468764,1,0.00052423,1
0.00073161,0.000624274,-0.0392711,0.557858,-0.724871,0.404174,0.772133,-0.914871,0.428628,-1,7.34681,8
0.000791046,0.000696772,-0.0393357,0.64553,-0.55951,-0.519845,1.06268,-0.714135,-0.576127,1,6.12246,8
0.000753362,0.000650522,-0.00565056,0.358077,-0.289296,0.887744,0.849293,-0.67955,1.41118,1,33.5868,27
0.00065949,0.000549734,-0.0393307,0.622849,-0.578243,0.526966,1.23374,-0.748277,0.585935,-1,18.5513,15
0.000768844,0.000676975,-0.0393487,0.743879,-0.582776,-0.327135,2.45215,-0.664554,-0.339616,1,14.2049,15
0.000737554,0.000659187,-0.0508475,0.415437,-0.169148,-0.893757,1.37901,-0.386661,-1.44029,1,41.6541,33
0.000717257,0.000606366,-0.0393059,0.812379,-0.336033,0.476573,1.3314,-0.39221,0.518541,-1,19.759,19
0.000722631,0.000628054,-0.0661865,0.213938,-0.0756505,0.973914,1.38404,-0.339887,2.16318,-1,36.0831,41
0.000772664,0.000809582,-0.0393785,0.887345,-0.235453,0.396459,0.89872,-0.259368,0.419441,1,5.33821,9
0.000741279,0.000699927,-0.0660451,0.270754,-0.0734078,0.959846,2.5656,-0.264759,1.94394,1,64.8917,39
0.00089633,0.00132533,-0.0659246,0.225169,-0.0564512,0.972683,0.951695,-0.245643,2.13982,-1,46.5059,37
0.000716827,0.000648835,-0.0656647,0.204281,0.0145854,0.978804,3.45202,0.0712777,2.26821,1,43.835,35
0.000721762,0.00060516,-0.0659521,0.249578,0.0539887,0.966848,1.36329,0.213037,2.04155,1,31.9958,37
0.000746081,0.000518053,-0.0396682,0.359085,0.0901629,-0.92894,0.82205,0.246005,-1.6506,-1,15.7452,21
0.000698727,0.000651947,-0.0957107,0.874892,0.471957,0.10872,1.4598,0.494704,0.109152,-1,5.55869,14
0.000674846,0.00069711,-0.0659358,0.199155,0.11082,0.973682,1.10919,0.507785,2.1587,-1,11.8965,11
0.000827693,0.000495615,-0.0392554,0.383216,0.33693,0.860014,0.871469,0.721214,1.2934,-1,21.0106,24
0.000660635,0.000679601,-0.0659117,0.296429,0.279879,0.913125,1.12721,0.75669,1.54601,-1,38.8225,33
0.000696658,0.000638101,-0.0511796,0.160254,0.180159,0.970495,1.24784,0.843803,2.10075,-1,34.6701,39
0.000776836,0.00056729,-0.00574792,0.336726,0.371864,-0.865063,0.82154,0.834946,-1.31312,-1,4.22706,9
0.000723074,0.000614854,-0.0958089,0.451641,0.685804,0.570695,1.16389,0.988429,0.648553,1,2.51307,8
0.000728094,0.000612067,-0.0960883,0.104845,0.170483,0.979767,1.48385,1.01943,2.29171,1,32.2882,37
0.000656309,0.000653528,0.0757898,0.14112,0.248524,-0.958291,1.23109,1.05437,-1.92455,-1,29.9536,39
0.000767272,0.000595686,-0.0662907,0.130584,0.284829,0.949642,0.924729,1.14093,1.82812,-1,43.7092,47
0.000700828,0.000619944,-0.0392243,0.0644473,0.377884,0.923607,2.46503,1.40187,1.61303,1,11.5531,17
0.000752252,0.000606611,0.0761478,0.162576,0.828911,0.535234,2.61245,1.37712,0.597452,-1,0.0101436,1
0.000406522,0.000542792,-0.0955587,-0.132817,0.537799,-0.832545,1.11797,1.81292,-1.19637,-1,3.88399,7
0.000780558,0.000646996,-0.0957723,-0.363419,0.842274,0.398123,1.23159,1.97814,0.421416,-1,6.9076,17
0.000791021,0.000651658,-0.0509066,-0.159124,0.324683,0.932341,0.814506,2.02648,1.67601,-1,21.4352,24
0.000722451,0.000617035,-0.0393995,-0.151379,0.265537,0.952142,1.88866,2.08893,1.85422,-1,21.4986,35
0.000735641,0.00061862,0.0433436,-0.307555,0.328307,-0.893098,1.06269,2.32357,-1.43703,1,27.1513,27
0.000718863,0.000609337,-0.00541108,-0.243182,0.253107,0.936376,1.44172,2.3362,1.70779,-1,42.3317,35
0.000667643,0.000560254,-0.065914,-0.616967,0.551125,0.561794,0.973697,2.4125,0.635451,1,11.4328,14
0.000623453,0.000518433,-0.0390466,-0.269452,0.269417,-0.924559,2.13607,2.35626,-1.61955,-1,35.7706,39
0.000777119,0.000686786,-0.0657606,-0.177138,0.149091,0.972828,1.609,2.44196,2.14251,1,40.3714,41
0.000713547,0.000615467,-0.0957796,-0.805364,0.588858,-0.0680768,0.979372,2.51025,-0.0681823,1,12.1952,8
0.000732906,0.00063901,-0.0391876,-0.589955,0.299688,0.74976,2.29427,2.67158,0.972407,1,12.3611,13
0.000760635,0.000695885,-0.0507886,-0.766984,0.391354,0.508505,0.876595,2.66978,0.560712,-1,12.8768,17
0.000708143,0.000590245,-0.0659799,-0.520042,0.205496,0.829052,3.65025,2.76527,1.1851,-1,10.678,9
0.000761282,0.000747405,-0.00541801,-0.680705,0.188818,0.707805,1.39418,2.87101,0.882772,1,25.2687,16
0.000719805,0.000614799,-0.0510127,-0.581888,0.148044,0.799681,1.12631,2.89246,1.09773,1,1.99783,7
0.000741677,0.000698032,-0.039455,-0.434321,0.107852,0.894278,0.908712,2.89819,1.44289,-1,12.7682,23
0.000717031,0.00058908,-0.0392826,-0.928885,0.149312,0.338937,1.03538,2.98221,0.352891,-1,6.98032,10
0.000753195,0.000530518,-0.0859347,-0.207524,-0.0846386,0.974562,0.969843,-2.75434,2.17592,1,31.3201,25
0.000273321,0.000860416,-0.0352231,-0.0775963,-0.142727,0.986716,1.11584,-2.06877,2.50383,-1,5.3142,5
-0.000263342,0.000428154,0.0413605,0.0603453,-0.324559,0.943939,1.05776,-1.38697,1.77301,1,22.8432,37
0.000702511,0.000488438,0.075805,0.215753,-0.0517161,0.975078,1.29605,-0.235262,2.1863,1,39.0238,35
0.00070002,0.000633795,0.0760965,0.136432,0.186996,0.972841,1.25519,0.940479,2.14275,1,32.6017,33
0.000666264,0.000612344,-0.0662,-0.0166841,0.162219,0.986614,1.12192,1.67329,2.49998,-1,7.13323,9
0.000655919,0.000607719,-0.0396279,0.031326,-0.235438,-0.971384,1.46097,-1.43852,-2.11627,-1,34.5765,31
0.000712742,0.000571391,-0.0395684,0.213744,-0.04104,-0.976027,2.95358,-0.189697,-2.20596,-1,25.8037,27
0.000956867,0.00100921,-0.0401955,-0.171539,0.102871,-0.979792,1.04261,2.6014,-2.29233,1,0.0082908,1
0.00072051,0.000614742,-0.0394419,0.834683,-0.441862,0.328729,1.10823,-0.486872,0.341402,-1,1.94642,7
0.000694371,0.000658473,-0.0393534,-0.840539,-0.54092,-0.0299912,1.17564,-2.56977,-0.0300002,-1,8.70346,15
0.000722763,0.000588624,-0.0394332,0.551308,0.0266749,0.833875,0.927487,0.048347,1.20072,-1,13.1779,13
0.000643491,0.000642402,-0.0393701,0.276908,0.831095,0.482289,1.36131,1.24918,0.525963,-1,4.78001,11
0.000732799,0.00064046,-0.0394115,0.26072,-0.1236,0.95747,1.20673,-0.442691,1.9146,1,21.0716,17
0.000570315,0.000583548,-0.0401573,0.055362,-0.254249,-0.965553,1.55045,-1.3564,-2.02205,1,16.5359,29
0.000679477,0.000236618,0.0747043,0.437729,-0.0610603,-0.897031,0.831425,-0.138599,-1.45681,1,23.5886,27
0.000720087,0.000707974,0.0759698,-0.529039,-0.0637231,0.846201,0.873965,-3.02172,1.24262,-1,4.7874,13
0.00113719,0.000766408,0.0764084,0.307186,-0.799102,0.516791,1.0998,-1.2038,0.571951,1,14.7085,13
0.000686184,0.00054396,0.0762201,0.670116,-0.458827,0.583458,1.17054,-0.600382,0.667689,1,6.80498,9
0.000836672,0.000384833,0.0762602,0.277935,0.128977,0.951902,0.931385,0.434481,1.85166,-1,44.2029,35
0.000723387,0.000635745,-0.0658919,0.923691,-0.223947,-0.310874,1.23813,-0.237859,-0.321513,1,24.6022,15
0.000786769,0.000683447,-0.0656976,0.141165,-0.145516,0.979233,1.48641,-0.800576,2.27855,1,26.8391,29
0.000713525,0.000548392,-0.0959198,0.999101,-0.0395341,-0.0153176,0.756044,-0.039549,-0.0153188,-1,20.0216,13
0.000775027,0.000626224,-0.0956915,0.104213,-0.880394,0.462651,0.822682,-1.45297,0.500678,1,2.5581,11
0.000732979,0.000467627,-0.0506946,0.298884,0.0252192,-0.953956,0.89103,0.0841785,-1.87401,1,32.6702,39
0.00304131,-0.00347044,-0.0977907,0.692154,0.393442,0.605084,1.00715,0.516884,0.701129,1,3.44256,7
0.000373768,0.000480506,-0.0400313,-0.21972,0.561841,0.797532,0.879864,1.94358,1.09179,1,5.4603,5
-0.00503455,-0.00809648,-0.008356,-0.161256,0.106592,-0.981139,1.06419,2.55752,-2.32718,1,10.7134,13
0.000350048,0.000342498,0.00342947,0.50707,-0.700012,0.502856,1.73479,-0.943899,0.553121,1,13.5044,9
0.000590913,0.0139156,-0.0464638,0.958485,0.009374,-0.28499,0.90097,0.00977971,-0.293105,1,1.0671,3
0.00180232,0.00485787,0.0392731,0.323357,-0.0818154,0.942733,1.7946,-0.247818,1.76207,1,43.6,43
-0.00524624,-0.0250605,-0.0324528,-0.235833,0.0547886,0.970248,1.02483,2.91332,2.09651,-1,46.9687,41
0.00203541,0.00647218,0.187304,-0.393276,0.0866807,0.915325,1.19115,2.92465,1.55941,1,34.8941,39
-0.0107477,-0.00900152,-0.0677208,-0.170413,0.203081,-0.964219,1.65576,2.26895,-2.00271,1,33.1164,37
0.000647061,0.00111033,0.0801098,-0.955305,-0.162683,0.246835,0.996004,-2.97292,0.252039,-1,5.1059,4
0.0861311,-0.0386315,0.0210021,0.367744,0.800164,0.473817,0.829998,1.14,0.51498,1,3.30455,3
0.000621825,0.000632143,0.0755413,0.161894,0.827847,0.537084,2.79933,1.37767,0.600048,-1,10.994,7
0.00292084,0.0275354,0.0763425,-0.891478,0.0724969,-0.447225,2.07217,3.06045,-0.481227,1,3.45691,7
0.00432229,0.0214222,0.0465406,-0.901774,0.155717,-0.403182,9.58064,2.9706,-0.427443,1,1.97284,4
-0.00406643,-0.0127569,0.0754003,-0.843068,0.302621,-0.444586,3.82561,2.79697,-0.477933,-1,8.28538,6
