pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z
7.14848,0.112243,0.175031,-1,0.000690648,0.000720764,-0.0277638,7.03926,1.24483,0.804054
5.53863,0.103286,0.187049,1,0.000688744,0.00072305,-0.0279088,5.44202,1.02996,0.573078
