pt,charge,pos_x,pos_y,pos_z,phi,eta
10.6781,1,0.000700707,0.0006289,-0.0275241,-2.81462,1.46558
12.2554,-1,0.000647955,0.00116115,-0.028164,0.109561,0.0562893
1.06397,1,0.000846348,0.000579231,0.00796557,1.40331,2.06387
0.772245,1,0.00101052,0.000583034,-0.00111471,1.50645,2.12097
1.4377,1,0.000987567,0.000574169,-0.0186655,1.46721,1.61881
