pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
8.80604,1,0.000675851,0.000701601,-0.0267319,-2.81209,1.46088,0
12.2765,-1,0.000648852,0.00115261,-0.0281649,0.109637,0.0562978,0
