isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.00071179,0.000599582,-0.0275638,1.20871e-05,8.52584e-06,1.78661e-05,175.481,209.742
1,0,0.000696301,0.000594053,-0.0184223,2.34963e-05,2.20637e-05,3.69891e-05,49.8362,60.6696
1,0,0.000701784,0.000656634,0.0429324,3.54835e-05,3.37031e-05,3.59647e-05,49.882,56.1581
1,0,0.000678951,0.000533922,-0.0858868,4.39085e-05,5.13665e-05,6.27825e-05,35.6105,41.4921
1,0,0.00080099,0.000564065,-0.0376165,3.5051e-05,4.83111e-05,4.51901e-05,17.3262,28.6663
1,0,0.000757935,0.000548006,0.0190896,5.06773e-05,5.54107e-05,6.48729e-05,28.2138,49.5747
1,0,0.000707223,0.000686582,0.00841748,4.98096e-05,4.7428e-05,6.3365e-05,31.8705,32.8494
1,0,0.000766503,0.000604803,0.0161067,6.32469e-05,6.70964e-05,0.000111331,5.13205,16.6914
1,0,0.000686931,0.000533384,-0.0621047,0.000109239,6.50351e-05,9.14271e-05,6.55887,14.5799
1,0,0.000765914,0.000804478,-0.000598252,8.41098e-05,8.85425e-05,0.00018429,14.7287,11.1929
1,0,0.000738369,0.000663007,-0.0101257,7.61308e-05,6.43835e-05,0.000139913,23.6555,28.9712
1,0,0.000664389,0.000713591,0.0609228,6.84181e-05,9.44278e-05,0.000118184,11.0762,14.412
1,0,0.000656767,0.000754038,-0.0143994,0.000131323,0.000155711,0.000327916,6.33407,6.62492
1,0,0.000637214,0.000659619,-0.0673947,9.97781e-05,9.47976e-05,0.000101681,7.31577,14.5822
1,0,0.000337594,0.000856431,0.0290001,0.00025423,0.000256097,0.000747731,1.69849,2.84661
