et,eta,theta,phi
117.601,1.50185,0.438281,-2.87236
121.698,-0.028225,1.59902,0.205966
41.9368,-1.4041,2.65995,1.02541
37.0686,-0.777908,2.28036,-1.37782
28.6407,-1.3985,2.65735,2.6714
27.437,1.4756,0.449554,-1.15156
28.128,0.663081,0.951564,2.04228
28.5498,0.435801,1.14817,-2.57671
25.9596,-2.98405,3.0405,-1.45669
25.0587,1.80042,0.3275,1.48315
24.4649,2.95787,0.103765,1.03825
23.4849,-3.06011,3.0479,-2.97169
22.7593,2.93732,0.105916,-1.46018
22.3853,1.3105,0.526839,0.642361
20.9442,2.9045,0.109443,-2.80459
18.5129,2.99241,0.100248,-0.280606
17.5225,4.40783,0.024362,-3.13432
17.0314,-2.85631,3.02676,1.5184
16.6005,3.99517,0.0368046,1.11099
17.2271,-1.10116,2.49962,-0.13896
16.3926,2.77414,0.124645,2.31052
15.9661,-2.00129,2.8729,-1.04977
16.9782,-0.12398,1.69446,1.30754
15.4061,0.376677,1.20272,-1.09377
13.7682,-3.28966,3.06709,0.483235
13.8257,1.88349,0.301804,-0.00657495
13.2493,4.74487,0.017392,-1.82675
14.3606,-0.257256,1.82526,2.66233
12.6361,4.1701,0.0308991,-0.199839
12.5464,-4.36335,3.11612,0.418351
12.3987,-3.91003,3.10152,2.0074
12.1462,3.88187,0.0412188,2.13267
11.3042,-4.33732,3.11545,-1.52282
11.423,-1.93876,2.85579,-2.21338
10.9035,-3.45788,3.07862,-0.486656
10.0688,0.0367671,1.53404,-1.89676
9.30608,4.08618,0.0336034,-1.18129
9.23905,-2.80377,3.02058,2.36221
8.65136,-4.16587,3.11056,-2.6983
7.77754,-0.804847,2.30062,-2.67789
6.82629,4.81547,0.0162064,1.80875
5.83896,1.00012,0.704949,-1.91752
5.73069,-1.05638,2.47232,1.78042
5.33281,-2.29006,2.93976,-0.104669
5.32171,-2.07957,2.89291,0.79145
4.99,-3.96692,3.10373,2.75935
4.92132,3.70794,0.049046,-2.17976
4.85808,-4.90108,3.12672,2.69027
4.29952,-1.83798,2.82596,1.93917
3.90125,1.49871,0.439618,2.44161
3.55785,-4.56654,3.12081,1.26464
3.27738,-4.96776,3.12768,-2.25216
3.27182,4.93896,0.0143239,0.735836
3.18986,0.952029,0.736684,-0.312443
3.02699,-5.0832,3.12919,-1.25727
