isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000689445,0.0006266,0.00530651,6.4906e-06,8.37034e-06,1.21687e-05,82.5867,115.213
1,0,0.000698472,0.000661332,-0.0497898,1.65168e-05,1.65299e-05,2.12885e-05,102.555,121.793
1,0,0.000691666,0.000607694,0.0543806,2.13989e-05,1.8786e-05,2.74286e-05,61.9573,85.317
1,0,0.000774592,0.000605603,-0.0850814,1.75575e-05,2.0735e-05,2.2093e-05,75.93,97.374
1,0,0.00071304,0.000634887,-0.0161918,2.86886e-05,3.05222e-05,3.69756e-05,33.3332,42.9106
1,0,0.000711129,0.000597997,0.0460123,3.53085e-05,3.46608e-05,5.79681e-05,44.9314,52.8161
1,0,0.000700239,0.000624601,-0.0362095,3.75608e-05,3.70375e-05,5.60727e-05,34.0111,52.8148
1,0,0.00075968,0.000640768,0.00212547,5.14635e-05,4.14908e-05,6.61846e-05,31.3115,45.0456
1,0,0.000890639,0.000729405,-0.0157963,5.29227e-05,7.27237e-05,6.56698e-05,17.5628,11.9382
1,0,0.000677126,0.000587393,0.103784,5.90291e-05,5.14608e-05,7.84267e-05,20.4999,33.441
1,0,0.000830535,0.000720643,-0.0744403,6.13389e-05,9.79359e-05,9.35209e-05,13.5757,24.535
1,0,0.000646372,0.000636036,-0.0321082,8.14236e-05,6.98653e-05,0.000119401,8.63989,13.4177
1,0,0.000557934,0.000740503,-0.0655127,8.68903e-05,9.66913e-05,7.00778e-05,2.35637,7.03014
1,0,0.000804688,0.000680283,-0.0254226,0.000123283,0.000242926,0.000151472,6.20163,6.58611
1,0,0.000929042,0.000377731,-0.0384813,0.000209109,0.000139359,0.000146388,5.1131,6.69222
1,0,0.000880135,0.000706497,0.022596,0.000377578,0.000207282,0.000237335,3.64105,0.687384
1,0,0.00102727,0.00061811,0.0605915,0.000150885,0.000169065,0.000261537,3.81865,4.7879
1,0,0.000624182,0.000706831,0.0176315,0.000231633,0.000149608,0.000168862,5.56967,8.68775
1,0,0.000293328,0.000471301,0.0148712,0.000244589,0.000227121,0.000313661,0.708186,1.03884
1,0,0.000272295,0.000466213,-0.0453883,0.000475791,0.000406715,0.000469659,1.15675,2.87791
