energy,et,eta,phi,pos_x,pos_y,pos_z,hadronicOverEm,hadronicDepth1OverEcal,hadronicDepth2OverEcal,e1x5,e2x5,e3x3,e5x5,maxEnergyXtal,sigmaEtaEta,sigmaIetaIeta,r1x5,r2x5,r9,ecalRecHitSumEtConeDR04,hcalTowerSumEtConeDR04,hcalDepth1TowerSumEtConeDR04,hcalDepth2TowerSumEtConeDR04,trkSumPtSolidConeConeDR04,trkSumPtHollowConeDR04,nTrkSolidConeDR04,nTrkHollowConeDR04,ecalRecHitSumEtDR03,hcalTowerSumEtDR03,hcalDepth1TowerSumEtDR03,hcalDepth2TowerSumEtDR03,trkSumPtSolidConeDR03,trkSumPtHollowConeDR03,nTrkSolidConeDR03,nTrkHollowConeDR03
104.848,28.6143,1.97259,-1.24109,0.000692772,0.000622869,0.00530943,0.403724,0.258256,0.145468,19.0995,30.0364,28.0821,81.3755,10.6173,0.04055,0.059777,0.234708,0.369108,0.305301,81.1484,150.956,121.038,29.9177,197.644,197.644,12,12,77.7403,136.878,109.287,27.5905,195.058,195.058,10,10
