pt,charge,pos_x,pos_y,pos_z,phi,eta
6.61245,1,0.0057917,-0.00568796,-0.0767637,-2.46357,-0.316415
6.70268,1,-0.000248775,0.00186586,-0.0769267,-2.48567,-0.539547
