et,eta,theta,phi
169.195,-1.75667,2.79972,2.10453
120.601,-0.358585,1.92194,0.0727086
85.1245,-0.33954,1.90399,-2.47803
46.1482,-2.84362,3.0253,0.711257
47.2414,0.70981,0.914032,-1.26396
41.9388,-1.87665,2.83775,-1.94898
40.2579,1.29004,0.537216,1.96967
38.4402,4.12796,0.0322288,2.60678
40.1412,-0.712596,2.22977,-1.19631
38.2532,1.66499,0.373966,0.435978
37.6102,2.57677,0.151747,2.30993
34.2907,3.40019,0.0667092,-1.84106
30.8261,-2.76875,3.01628,-0.512551
34.1709,0.168704,1.40289,2.79375
29.7027,-3.05991,3.04788,2.21853
29.6851,2.27654,0.204562,-0.29958
29.5357,-3.70446,3.09238,-2.63482
29.5718,1.94731,0.283403,-1.77488
31.6401,0.539693,1.05554,0.582896
28.4988,-1.69126,2.77711,0.593263
27.8706,-2.55618,2.9867,-3.06851
25.8085,1.2006,0.584774,-3.00874
24.2625,3.1782,0.0832732,0.533714
23.6631,3.30074,0.0736783,-0.472516
22.3479,4.21316,0.029597,-1.16588
21.8584,4.33703,0.0261492,0.120977
21.1279,-3.96764,3.10376,0.308324
20.4561,-4.04964,3.10674,-1.34887
20.1126,3.07213,0.0925787,1.39828
19.6994,3.20338,0.0812046,-3.08726
19.9976,-1.2554,2.58638,3.13416
20.9419,0.24063,1.33246,1.73392
17.4763,-4.09712,3.10835,1.53426
17.3935,-2.99523,3.04163,-1.82856
15.2744,-4.29936,3.11444,2.84351
16.1816,-0.859003,2.34025,1.71958
13.032,4.33104,0.0263062,-2.63138
12.5606,1.88474,0.301433,1.42454
12.3444,2.3219,0.195549,-2.53934
11.2511,-1.781,2.80779,-0.56264
10.8743,4.37127,0.0252691,1.4676
10.4617,-4.16139,3.11042,-0.499119
8.59463,1.36239,0.501327,-0.543697
7.25213,0.780402,0.85934,-2.14272
6.35935,-4.75008,3.12429,-2.35315
6.3615,-2.51294,2.97989,1.46719
5.06192,3.45256,0.0633075,2.09251
4.91424,2.48104,0.166924,-1.01119
4.52004,-4.94576,3.12737,2.10953
4.35043,-0.768671,2.27333,0.844614
4.10003,5.02501,0.0131429,-2.18917
4.0048,-4.93321,3.12719,-1.30548
3.18114,5.00799,0.0133684,2.57465
3.117,2.36552,0.187253,0.533373
3.03015,0.877166,0.788378,1.25191
3.02385,-4.90333,3.12675,0.514261
